Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
390,3,8,2,001-SEM (1367),008-SEM (1444),001-SEM (1122),1
391,3,8,5,001-SEM (1326),001-SEM (1075),NA,1
392,3,8,3,001-SEM (1082),001-SEM (1413),003-LEC (1385),1
393,3,8,4,001-SEM (1342),002-SEM (1365),NA,1
394,3,8,5,001-SEM (1342),012-SEM (1448),007-SEM (1491),1
395,3,10,4,002-LEC (1352),001-SEM (1099),001-SEM (1556),1
396,3,8,4,003-SEM (1439),001-SEM (1075),006-SEM (1198),1
397,3,8,2,005-LEC (1307),001-SEM (1063),NA,1
398,3,10,2,001-SEM (1124),003-SEM (1507),001-SEM (1128),1
399,3,8,4,001-LEC (1320),001-SEM (1559),NA,1
400,3,10,3,006-SEM (1510),014-SEM (1450),006-SEM (1090),1
401,3,8,4,002-SEM (1486),020-SEM (1456),001-LEC (1064),1
402,3,10,2,008-SEM (1202),001-SEM (1407),005-SEM (1059),1
403,3,8,5,007-SEM (1201),001-SEM (1341),NA,1
404,3,10,4,002-SEM (1311),001-SEM (1085),003-SEM (1487),1
405,3,8,3,010-SEM (1446),007-SEM (1511),001-SEM (1119),1
406,3,8,2,004-SEM (1056),002-SEM (1405),NA,1
407,3,10,3,001-SEM (1407),001-LEC (1403),001-LEC (1064),1
408,3,10,2,001-SEM (1121),002-SEM (1827),026-SEM (1462),1
409,3,8,4,001-LEC (1312),002-LEC (1352),NA,1
410,3,8,2,012-SEM (1448),013-SEM (1183),002-SEM (1405),1
411,3,10,2,004-SEM (1056),001-SEM (1334),001-SEM (1106),1
412,3,8,2,001-SEM (1479),002-SEM (1123),001-SEM (1050),1
413,3,10,4,001-SEM (1367),018-SEM (1188),001-LEC (1302),1
414,3,8,4,005-LEC (1368),002-SEM (1086),NA,1
415,3,8,5,001-SEM (1101),001-SEM (1350),NA,1
416,3,8,5,005-SEM (1489),002-SEM (1470),001-LEC (1029),1
417,3,8,4,002-SEM (1506),014-SEM (1184),003-LEC (1328),1
418,3,8,5,020-SEM (1190),006-SEM (1510),001-SEM (1382),1
419,3,8,3,004-LEC (1305),001-SEM (1404),NA,1
420,3,8,4,001-SEM (1052),001-SEM (1085),NA,1
421,3,8,5,014-SEM (1450),014-SEM (1184),011-SEM (1447),1
422,3,8,3,008-SEM (1492),002-SEM (1486),001-SEM (1118),1
423,3,8,4,021-SEM (1457),001-SEM (1345),004-SEM (1936),1
424,3,10,5,001-SEM (1063),001-SEM (1051),026-SEM (1462),1
425,3,8,1,002-SEM (1093),001-LEC (1068),NA,1
426,3,8,3,001-SEM (1084),001-SEM (1122),NA,1
427,3,8,5,024-SEM (1194),001-SEM (1409),NA,1
428,3,8,4,001-SEM (1076),001-SEM (1055),NA,1
429,3,10,5,001-SEM (1358),001-SEM (1075),022-SEM (1458),1
430,3,10,3,003-SEM (1377),001-SEM (1934),002-SEM (1414),1
431,3,10,1,001-SEM (1091),026-SEM (1462),001-LEC (1568),1
432,3,8,3,001-SEM (1105),004-LEC (1387),NA,1
433,3,10,2,001-SEM (1343),001-LEC (1568),001-SEM (1342),1
434,3,10,5,001-LEC (1126),004-SEM (1056),019-SEM (1455),1
435,3,8,3,001-SEM (1345),007-SEM (1511),017-SEM (1453),1
436,3,10,3,001-SEM (1390),002-SEM (1073),002-SEM (1318),1
437,3,8,3,001-SEM (1081),002-SEM (1074),NA,1
438,3,8,1,006-LEC (1396),001-SEM (1413),002-SEM (1414),1
439,3,10,4,001-SEM (1367),002-SEM (1087),001-SEM (1525),1
440,3,10,2,001-SEM (1345),002-SEM (1474),001-SEM (1407),1
441,3,8,5,005-LEC (1307),007-SEM (1443),019-SEM (1455),1
442,3,8,2,009-SEM (1445),001-SEM (1406),001-SEM (1541),1
443,3,10,2,015-SEM (1451),001-SEM (1114),001-SEM (1125),1
444,3,8,5,001-LEC (1066),022-SEM (1192),NA,1
445,3,8,4,018-SEM (1188),002-SEM (1393),NA,1
446,3,8,4,015-SEM (1185),018-SEM (1188),NA,1
447,3,8,4,006-SEM (1490),004-SEM (1056),016-SEM (1452),1
448,3,8,5,001-LEC (1348),001-SEM (1343),NA,1
449,3,10,1,002-SEM (1414),001-LEC (1066),025-SEM (1461),1
450,3,10,2,007-SEM (1511),015-SEM (1451),022-SEM (1192),1
451,3,10,1,001-SEM (1122),002-SEM (1557),001-SEM (1505),1
452,3,10,2,001-SEM (1121),001-SEM (1048),006-SEM (1442),1
453,3,10,4,001-SEM (1084),001-SEM (1078),001-LEC (1312),1
454,3,10,1,005-SEM (1489),018-SEM (1188),001-LEC (1398),1
455,3,10,2,014-SEM (1450),001-SEM (1104),015-SEM (1451),1
456,3,10,1,001-SEM (1085),001-LEC (1320),026-SEM (1462),1
457,3,8,5,015-SEM (1451),009-SEM (1445),008-SEM (1202),1
458,3,8,5,006-SEM (1490),001-SEM (1080),001-LEC (1068),1
459,3,8,3,001-SEM (1359),001-LEC (1029),NA,1
460,3,8,2,001-SEM (1104),005-SEM (1199),NA,1
461,3,8,4,016-SEM (1186),001-SEM (1413),001-SEM (1531),1
462,3,10,1,019-SEM (1189),024-SEM (1460),005-SEM (1509),1
463,3,10,4,006-LEC (1396),001-SEM (1537),001-LEC (1349),1
464,3,10,1,001-SEM (1524),023-SEM (1459),001-SEM (1326),1
465,3,8,2,023-SEM (1193),001-SEM (1346),NA,1
466,3,8,2,011-SEM (1447),001-LEC (1302),004-SEM (1056),1
467,3,10,1,001-SEM (1524),001-SEM (1406),002-SEM (1093),1
468,3,10,4,001-SEM (1394),001-SEM (1537),024-SEM (1460),1
469,3,8,4,001-LEC (1348),001-SEM (1079),NA,1
470,3,10,2,002-SEM (1129),011-SEM (1447),021-SEM (1191),1
471,3,10,2,001-LEC (1029),003-SEM (1299),026-SEM (1462),1
472,3,8,3,001-SEM (1541),002-SEM (1087),NA,1
473,3,8,1,001-SEM (1395),020-SEM (1190),NA,1
474,3,10,5,007-SEM (1443),001-LEC (1398),001-SEM (1485),1
475,3,8,1,001-SEM (1079),001-SEM (1085),NA,1
476,3,8,4,006-SEM (1510),013-SEM (1449),001-LEC (1302),1
477,3,8,2,001-SEM (1521),004-LEC (1387),019-SEM (1189),1
478,3,10,1,001-SEM (1327),002-SEM (1526),005-SEM (1199),1
479,3,10,3,015-SEM (1451),001-SEM (1346),023-SEM (1193),1
480,3,10,3,001-SEM (1111),001-LEC (1312),001-SEM (1479),1
481,3,10,5,001-SEM (1118),001-SEM (1099),002-SEM (1557),1
482,3,8,1,002-SEM (1129),002-SEM (1318),NA,1
483,3,8,4,002-SEM (1092),001-LEC (1068),NA,1
484,3,8,2,004-SEM (1508),011-SEM (1447),025-SEM (1461),1
485,3,8,3,001-SEM (1081),001-SEM (1108),NA,1
486,3,10,5,001-SEM (1524),001-SEM (1505),001-SEM (1521),1
487,3,8,1,001-LEC (1126),022-SEM (1192),NA,1
488,3,10,3,001-SEM (1407),003-LEC (1385),001-SEM (1326),1
489,3,10,2,005-LEC (1368),001-SEM (1401),001-LEC (1061),1
490,3,8,2,001-SEM (1116),001-SEM (1105),NA,1
491,3,8,5,001-SEM (1115),001-LEC (1303),NA,1
492,3,10,2,009-SEM (1445),001-LEC (1389),002-SEM (1506),1
493,3,8,5,001-SEM (1525),001-SEM (1109),001-SEM (1091),1
494,3,8,1,001-SEM (1376),001-SEM (1113),NA,1
495,3,8,2,001-SEM (1055),001-SEM (1113),NA,1
496,3,10,4,001-SEM (1091),001-SEM (1053),003-SEM (1507),1
497,3,8,5,007-SEM (1443),001-SEM (1501),001-SEM (1505),1
498,3,10,2,001-SEM (1113),001-SEM (1479),001-SEM (1501),1
499,3,10,4,001-LEC (1320),002-SEM (1092),001-SEM (1413),1
500,3,8,1,004-SEM (1936),002-SEM (1506),002-SEM (1074),1
501,3,10,5,001-SEM (1531),002-SEM (1086),001-SEM (1082),1
502,3,10,3,021-SEM (1457),004-SEM (1936),015-SEM (1185),1
503,3,8,2,026-SEM (1462),001-SEM (1367),001-SEM (1350),1
504,3,10,3,008-SEM (1202),024-SEM (1460),001-SEM (1345),1
505,3,8,2,001-SEM (1105),001-SEM (1108),NA,1
506,3,10,3,007-SEM (1511),001-SEM (1410),001-SEM (1537),1
507,3,8,1,001-SEM (1075),001-SEM (1111),NA,1
508,3,8,2,002-SEM (1129),001-SEM (1122),NA,1
509,3,10,4,001-SEM (1394),001-SEM (1391),001-LEC (1061),1
510,3,10,3,001-SEM (1121),002-LEC (1352),014-SEM (1450),1
511,3,10,1,001-LEC (1374),001-LEC (1337),001-SEM (1504),1
512,3,10,3,007-SEM (1443),003-SEM (1487),008-SEM (1444),1
513,3,8,4,001-SEM (1391),001-LEC (1568),NA,1
514,3,8,2,001-SEM (1106),001-LEC (1064),NA,1
515,3,8,5,008-SEM (1512),001-LEC (1398),001-SEM (1099),1
516,3,8,4,001-SEM (1390),001-SEM (1521),002-SEM (1074),1
517,3,8,5,001-SEM (1407),002-SEM (1092),NA,1
518,3,8,4,001-SEM (1082),001-SEM (1345),NA,1
519,3,8,2,001-SEM (1395),002-SEM (1470),014-SEM (1184),1
520,3,8,3,004-SEM (1056),001-SEM (1118),NA,1
521,3,8,5,001-SEM (1065),002-SEM (1073),NA,1
522,3,10,4,001-SEM (1537),001-SEM (1079),001-LEC (1324),1
523,3,10,1,001-SEM (1535),001-SEM (1081),002-SEM (1318),1
524,3,8,1,002-SEM (1092),022-SEM (1192),NA,1
525,3,8,2,002-SEM (1123),001-LEC (1126),NA,1
526,3,8,3,001-SEM (1537),002-SEM (1311),NA,1
527,3,8,2,001-SEM (1343),001-SEM (1367),NA,1
528,3,10,2,002-SEM (1472),001-LEC (1126),001-SEM (1067),1
529,3,10,2,001-SEM (1054),001-SEM (1105),001-SEM (1346),1
530,3,8,5,018-SEM (1188),001-SEM (1128),NA,1
531,3,10,2,001-SEM (1401),022-SEM (1192),001-SEM (1404),1
532,3,10,4,001-SEM (1350),001-SEM (1050),001-LEC (1337),1
533,3,8,1,001-SEM (1080),001-SEM (1392),NA,1
534,3,10,5,001-SEM (1346),002-SEM (1087),001-SEM (1358),1
535,3,10,4,001-SEM (1390),001-SEM (1101),001-SEM (1065),1
536,3,8,2,001-SEM (1401),001-SEM (1053),NA,1
537,3,10,2,002-SEM (1405),001-SEM (1122),001-SEM (1501),1
538,3,10,1,002-SEM (1086),002-SEM (1073),001-SEM (1108),1
539,3,10,4,001-SEM (1350),006-SEM (1442),001-SEM (1525),1
540,3,10,5,005-SEM (1199),001-SEM (1342),002-SEM (1827),1
541,3,8,1,008-SEM (1512),001-SEM (1556),001-LEC (1568),1
542,3,8,5,001-SEM (1113),001-SEM (1076),NA,1
543,3,8,3,004-SEM (1056),001-LEC (1068),NA,1
544,3,10,2,001-SEM (1407),001-SEM (1535),002-SEM (1129),1
545,3,10,3,001-SEM (1485),002-LEC (1352),004-SEM (1936),1
546,3,10,3,002-SEM (1476),001-SEM (1541),007-SEM (1511),1
547,3,8,3,002-SEM (1474),020-SEM (1456),001-SEM (1326),1
548,3,10,1,003-SEM (1299),002-SEM (1484),001-SEM (1098),1
549,3,10,5,001-SEM (1934),002-SEM (1506),001-LEC (1398),1
550,3,10,5,001-SEM (1050),001-LEC (1126),001-LEC (1389),1
551,3,10,2,002-SEM (1470),001-SEM (1485),003-SEM (1299),1
552,3,10,1,002-SEM (1123),001-SEM (1531),001-SEM (1080),1
553,3,10,5,001-LEC (1126),001-SEM (1504),020-SEM (1456),1
554,3,8,1,006-SEM (1198),022-SEM (1192),NA,1
555,3,10,3,018-SEM (1454),001-LEC (1029),001-SEM (1098),1
556,3,8,3,001-SEM (1083),004-SEM (1936),001-SEM (1326),1
557,3,8,5,001-SEM (1098),003-SEM (1439),002-SEM (1506),1
558,3,10,2,001-SEM (1125),020-SEM (1190),001-SEM (1341),1
559,3,10,5,002-SEM (1123),005-SEM (1199),001-SEM (1485),1
560,3,8,1,001-LEC (1370),021-SEM (1191),NA,1
561,3,10,2,002-SEM (1123),021-SEM (1191),001-LEC (1568),1
562,3,10,3,001-SEM (1097),001-LEC (1068),001-SEM (1346),1
563,3,10,2,001-SEM (1110),001-SEM (1341),001-SEM (1367),1
564,3,8,3,001-LEC (1068),005-SEM (1441),001-SEM (1080),1
565,3,8,3,002-SEM (1092),001-SEM (1482),005-SEM (1441),1
566,3,10,2,001-SEM (1124),001-SEM (1346),001-SEM (1401),1
567,3,8,2,013-SEM (1183),001-SEM (1050),NA,1
568,3,8,2,001-SEM (1113),001-SEM (1055),NA,1
569,3,10,2,002-SEM (1474),001-SEM (1479),008-SEM (1492),1
570,3,8,5,001-SEM (1108),001-SEM (1401),NA,1
571,3,10,4,001-SEM (1334),005-SEM (1059),011-SEM (1447),1
572,3,10,5,001-SEM (1128),001-SEM (1088),017-SEM (1453),1
573,3,10,5,001-SEM (1078),010-SEM (1446),005-LEC (1307),1
574,3,10,4,001-LEC (1302),001-LEC (1349),001-LEC (1061),1
575,3,8,4,002-SEM (1470),005-SEM (1441),021-SEM (1457),1
576,3,10,5,001-LEC (1348),006-SEM (1090),022-SEM (1192),1
577,3,10,5,001-SEM (1345),001-SEM (1537),001-SEM (1479),0
578,3,8,3,001-SEM (1104),002-SEM (1311),NA,1
579,3,8,4,015-SEM (1185),001-SEM (1076),NA,1
580,3,8,4,013-SEM (1449),001-SEM (1327),003-SEM (1439),1
581,3,8,2,001-SEM (1346),001-SEM (1125),NA,1
582,3,10,2,005-LEC (1307),001-SEM (1116),004-SEM (1488),1
583,3,10,3,001-SEM (1124),008-SEM (1512),001-SEM (1381),1
584,3,8,1,002-SEM (1086),018-SEM (1188),NA,1
585,3,10,5,001-SEM (1050),001-SEM (1081),001-SEM (1122),1
586,3,10,2,001-SEM (1128),001-SEM (1525),013-SEM (1183),1
587,3,8,5,003-LEC (1385),001-SEM (1934),002-SEM (1472),1
588,3,10,5,001-SEM (1406),002-SEM (1472),001-LEC (1064),1
589,3,8,5,001-SEM (1350),001-SEM (1098),NA,1
590,3,10,5,001-SEM (1121),001-SEM (1111),002-SEM (1095),1
591,3,10,3,001-SEM (1050),002-SEM (1827),001-LEC (1066),1
592,3,10,2,001-SEM (1112),013-SEM (1449),007-SEM (1443),0
593,3,10,3,021-SEM (1191),005-LEC (1307),002-SEM (1557),1
594,3,10,5,001-LEC (1389),001-LEC (1126),003-SEM (1527),1
595,3,8,1,001-LEC (1303),001-LEC (1349),NA,1
596,3,10,2,001-SEM (1409),005-SEM (1199),020-SEM (1190),1
597,3,10,3,005-SEM (1199),022-SEM (1192),001-SEM (1079),1
598,3,10,2,007-SEM (1443),002-SEM (1405),013-SEM (1183),0
599,3,10,3,002-SEM (1332),001-SEM (1359),001-SEM (1406),1
600,3,8,4,002-SEM (1073),001-SEM (1067),NA,1
601,3,8,1,001-SEM (1075),001-SEM (1115),NA,1
602,3,8,4,002-SEM (1414),001-SEM (1326),004-LEC (1305),1
603,3,10,2,002-SEM (1405),004-SEM (1508),001-LEC (1302),1
604,3,8,5,001-SEM (1327),001-LEC (1370),NA,1
605,3,10,5,001-SEM (1334),001-SEM (1934),001-SEM (1048),1
606,3,8,3,002-SEM (1093),003-SEM (1527),006-SEM (1490),1
607,3,8,5,001-LEC (1370),001-SEM (1105),NA,1
608,3,10,2,001-SEM (1128),001-SEM (1116),002-SEM (1405),1
609,3,10,4,001-SEM (1080),008-SEM (1444),007-SEM (1443),0
610,3,8,1,023-SEM (1459),001-SEM (1114),001-LEC (1370),1
611,3,8,5,001-SEM (1346),001-SEM (1541),NA,1
612,3,10,3,001-SEM (1116),025-SEM (1461),001-SEM (1342),1
613,3,10,5,006-SEM (1090),006-LEC (1396),001-LEC (1398),1
614,3,8,2,001-SEM (1055),012-SEM (1448),001-SEM (1410),1
615,3,10,4,006-SEM (1490),001-SEM (1078),001-LEC (1568),1
616,3,10,5,002-SEM (1311),002-SEM (1365),001-SEM (1063),1
617,3,10,2,013-SEM (1449),002-SEM (1506),001-SEM (1119),1
618,3,8,1,001-SEM (1124),002-SEM (1506),002-SEM (1470),1
619,3,10,1,001-SEM (1082),001-SEM (1334),001-LEC (1068),1
620,3,10,1,001-SEM (1376),023-SEM (1459),009-SEM (1445),1
621,3,10,3,001-SEM (1395),001-SEM (1537),001-SEM (1410),1
622,3,10,4,004-SEM (1056),001-SEM (1391),014-SEM (1184),1
623,3,10,2,002-SEM (1827),001-SEM (1406),001-SEM (1053),1
624,3,10,3,001-SEM (1524),001-LEC (1337),005-LEC (1307),1
625,3,8,3,001-LEC (1374),002-SEM (1526),001-SEM (1105),1
626,3,8,3,002-SEM (1827),004-SEM (1508),001-SEM (1358),1
627,3,8,4,001-SEM (1065),005-LEC (1368),NA,1
628,3,8,5,001-SEM (1505),001-SEM (1390),001-SEM (1104),1
629,3,10,3,001-LEC (1302),001-LEC (1370),001-SEM (1050),1
630,3,8,3,005-LEC (1307),001-SEM (1479),022-SEM (1458),0
631,3,8,4,001-LEC (1389),007-SEM (1201),NA,1
632,3,8,1,005-SEM (1509),001-LEC (1029),003-SEM (1507),1
633,3,10,1,001-SEM (1384),001-SEM (1410),001-SEM (1394),1
634,3,8,2,001-SEM (1479),008-SEM (1202),006-SEM (1442),0
635,3,10,2,001-LEC (1302),004-SEM (1056),002-SEM (1472),1
636,3,10,3,001-SEM (1541),003-LEC (1385),001-SEM (1124),1
637,3,10,1,001-LEC (1373),001-SEM (1382),001-SEM (1048),1
638,3,8,4,002-SEM (1311),001-SEM (1076),NA,1
639,3,8,4,021-SEM (1457),014-SEM (1184),001-LEC (1324),1
640,3,10,3,002-SEM (1123),001-SEM (1054),005-SEM (1059),1
641,3,8,3,001-SEM (1342),001-SEM (1394),NA,1
642,3,10,1,001-SEM (1541),004-SEM (1508),001-SEM (1413),1
643,3,8,3,018-SEM (1454),001-SEM (1521),001-SEM (1413),1
644,3,8,1,002-SEM (1414),001-SEM (1115),001-SEM (1327),1
645,3,8,2,001-SEM (1504),001-LEC (1302),014-SEM (1450),1
646,3,10,1,024-SEM (1460),001-SEM (1480),002-SEM (1476),0
647,3,10,2,002-SEM (1506),001-SEM (1395),024-SEM (1194),1
648,3,10,2,004-SEM (1508),001-SEM (1401),001-SEM (1537),1
649,3,10,2,001-SEM (1521),001-SEM (1106),001-SEM (1115),0
650,3,8,1,003-SEM (1487),002-SEM (1470),002-SEM (1414),1
651,2,8,1,001-SEM (1384),007-SEM (1491),018-SEM (1454),1
652,2,8,1,001-SEM (1106),001-SEM (1359),NA,1
653,2,10,1,002-SEM (1474),001-SEM (1079),005-LEC (1368),1
654,2,8,2,001-SEM (1525),008-SEM (1202),001-LEC (1568),1
655,2,10,5,001-SEM (1524),001-LEC (1068),001-SEM (1097),1
656,2,8,5,002-LEC (1352),001-SEM (1394),NA,1
657,2,8,3,001-SEM (1409),001-SEM (1401),NA,1
658,2,8,2,001-SEM (1104),005-LEC (1368),NA,1
659,2,10,2,001-SEM (1410),001-SEM (1934),001-SEM (1054),1
660,2,10,3,001-SEM (1524),005-SEM (1059),002-SEM (1472),1
661,2,10,1,001-SEM (1122),001-SEM (1088),001-LEC (1568),1
662,2,8,2,001-SEM (1115),004-SEM (1488),015-SEM (1451),1
663,2,10,3,001-SEM (1088),024-SEM (1460),001-LEC (1312),1
664,2,10,4,001-SEM (1343),003-LEC (1354),006-LEC (1396),1
665,2,10,3,022-SEM (1458),001-SEM (1088),001-LEC (1029),1
666,2,8,1,002-SEM (1129),001-SEM (1359),NA,1
667,2,10,5,006-SEM (1490),001-SEM (1065),001-LEC (1370),1
668,2,10,1,001-SEM (1384),004-SEM (1936),002-SEM (1486),1
669,2,10,4,001-SEM (1051),001-SEM (1359),002-SEM (1506),1
670,2,8,4,004-LEC (1305),002-SEM (1414),001-SEM (1382),1
671,2,10,4,002-LEC (1352),001-SEM (1050),007-SEM (1511),1
672,2,8,5,001-SEM (1401),005-LEC (1368),NA,1
673,2,10,5,002-SEM (1365),002-SEM (1486),001-SEM (1091),1
674,2,8,1,003-SEM (1377),001-SEM (1079),NA,1
675,2,8,5,002-SEM (1414),002-SEM (1073),001-SEM (1128),0
676,2,8,3,001-SEM (1392),002-SEM (1825),006-SEM (1490),1
677,2,10,4,001-SEM (1067),001-LEC (1066),005-SEM (1441),1
678,2,8,4,013-SEM (1449),001-LEC (1568),001-LEC (1348),1
679,2,10,1,010-SEM (1446),002-SEM (1318),003-SEM (1527),1
680,2,10,4,001-SEM (1083),001-SEM (1521),001-SEM (1537),0
681,2,8,5,001-LEC (1348),001-SEM (1345),NA,1
682,2,8,4,001-SEM (1096),023-SEM (1459),001-LEC (1370),1
683,2,8,3,001-SEM (1055),001-LEC (1374),NA,1
684,2,10,4,017-SEM (1453),003-LEC (1354),001-SEM (1392),1
685,2,8,1,003-SEM (1377),001-SEM (1934),001-SEM (1327),0
686,2,10,4,002-SEM (1393),007-SEM (1511),011-SEM (1447),1
687,2,10,3,001-SEM (1407),001-LEC (1303),001-SEM (1125),1
688,2,8,2,001-SEM (1063),001-SEM (1346),NA,1
689,2,10,3,001-SEM (1395),003-LEC (1385),001-SEM (1341),1
690,2,8,5,001-SEM (1406),001-LEC (1337),NA,1
691,2,8,4,002-SEM (1093),006-LEC (1396),NA,1
692,2,8,3,001-SEM (1404),005-SEM (1441),017-SEM (1453),1
693,2,8,3,001-SEM (1085),001-SEM (1407),NA,1
694,2,10,1,001-SEM (1525),003-LEC (1328),001-SEM (1407),1
695,2,8,4,001-SEM (1097),001-SEM (1391),NA,1
696,2,10,2,002-SEM (1506),007-SEM (1443),008-SEM (1202),0
697,2,10,5,001-SEM (1055),001-SEM (1406),007-SEM (1443),0
698,2,8,5,001-SEM (1083),002-SEM (1825),001-SEM (1406),1
699,2,8,2,001-SEM (1521),002-SEM (1526),001-SEM (1343),0
700,2,10,1,002-SEM (1093),004-SEM (1508),001-SEM (1096),1
701,2,8,4,001-LEC (1337),001-SEM (1501),006-SEM (1490),1
702,2,8,4,001-LEC (1348),001-SEM (1050),NA,1
703,2,10,1,001-SEM (1556),001-SEM (1096),006-SEM (1198),1
704,2,8,2,005-SEM (1059),001-SEM (1535),001-SEM (1934),0
705,2,8,1,001-SEM (1505),001-SEM (1524),023-SEM (1193),1
706,2,8,1,002-SEM (1476),003-SEM (1507),002-SEM (1414),0
707,2,10,4,006-SEM (1490),002-SEM (1087),001-LEC (1312),0
708,2,10,1,012-SEM (1448),002-SEM (1095),002-SEM (1365),1
709,2,10,3,002-SEM (1123),003-SEM (1439),002-LEC (1352),1
710,2,10,5,015-SEM (1185),024-SEM (1460),001-SEM (1367),1
711,2,8,5,004-SEM (1508),001-SEM (1121),007-SEM (1201),1
712,2,8,1,001-SEM (1521),004-SEM (1488),017-SEM (1453),0
713,2,10,2,001-LEC (1398),001-SEM (1482),001-SEM (1114),1
714,2,8,3,014-SEM (1184),002-SEM (1318),NA,1
715,2,10,1,001-SEM (1099),001-SEM (1521),008-SEM (1202),0
716,2,10,3,003-LEC (1385),017-SEM (1453),001-LEC (1320),1
717,2,8,4,003-LEC (1354),001-SEM (1083),NA,1
718,2,8,4,006-SEM (1490),001-SEM (1096),001-SEM (1091),0
719,2,10,3,001-SEM (1350),002-SEM (1318),001-SEM (1382),1
720,2,10,2,001-SEM (1334),001-LEC (1126),022-SEM (1458),1
721,2,10,1,003-SEM (1487),001-SEM (1391),003-SEM (1527),1
722,2,8,2,002-SEM (1365),001-SEM (1482),001-SEM (1537),1
723,2,8,3,018-SEM (1188),001-SEM (1531),001-LEC (1068),1
724,2,8,4,001-SEM (1556),006-SEM (1090),005-SEM (1489),1
725,2,10,4,006-SEM (1442),001-SEM (1485),019-SEM (1189),1
726,2,8,2,001-SEM (1052),022-SEM (1192),NA,1
727,2,10,5,010-SEM (1446),008-SEM (1444),019-SEM (1189),1
728,2,10,2,003-SEM (1507),002-SEM (1526),004-LEC (1305),1
729,2,8,5,001-SEM (1054),005-LEC (1368),NA,1
730,2,10,2,009-SEM (1445),001-SEM (1128),001-SEM (1067),1
731,2,10,4,017-SEM (1453),002-SEM (1365),001-SEM (1413),1
732,2,10,3,001-SEM (1541),001-SEM (1407),001-SEM (1346),1
733,2,8,2,001-SEM (1109),001-SEM (1409),NA,1
734,2,10,2,001-SEM (1342),001-SEM (1541),001-SEM (1367),1
735,2,8,2,002-SEM (1405),001-SEM (1341),NA,1
736,2,8,4,014-SEM (1184),001-SEM (1413),002-SEM (1470),1
737,2,10,1,004-SEM (1440),001-SEM (1404),001-SEM (1105),1
738,2,10,4,001-SEM (1081),001-LEC (1568),013-SEM (1183),1
739,2,10,3,001-SEM (1055),004-SEM (1440),005-SEM (1199),1
740,2,8,3,001-SEM (1392),001-SEM (1065),NA,1
741,2,8,5,001-SEM (1101),002-SEM (1086),NA,1
742,2,8,2,022-SEM (1458),012-SEM (1448),003-SEM (1527),1
743,2,8,5,001-SEM (1048),011-SEM (1447),005-LEC (1368),1
744,2,10,3,001-SEM (1098),001-SEM (1406),001-LEC (1403),1
745,2,10,3,001-SEM (1067),001-SEM (1556),022-SEM (1458),1
746,2,8,2,001-SEM (1108),002-SEM (1129),NA,1
747,2,8,2,001-SEM (1406),002-SEM (1825),001-SEM (1128),1
748,2,8,1,001-SEM (1395),001-SEM (1082),NA,1
749,2,10,3,001-SEM (1395),001-LEC (1303),006-SEM (1510),1
750,2,10,2,001-SEM (1501),001-LEC (1302),015-SEM (1451),1
751,2,8,4,001-SEM (1053),003-SEM (1507),004-SEM (1440),1
752,2,8,3,001-SEM (1125),001-SEM (1122),NA,1
753,2,8,5,001-LEC (1349),014-SEM (1450),001-SEM (1128),1
754,2,8,4,001-LEC (1370),001-LEC (1320),NA,1
755,2,8,5,002-SEM (1476),001-SEM (1505),002-SEM (1827),1
756,2,10,4,001-LEC (1324),001-SEM (1525),004-LEC (1305),1
757,2,8,2,001-SEM (1334),002-SEM (1526),006-SEM (1442),1
758,2,8,2,001-SEM (1485),001-SEM (1541),003-SEM (1527),1
759,2,8,1,012-SEM (1448),001-LEC (1398),005-SEM (1509),1
760,2,10,3,001-SEM (1121),018-SEM (1188),001-SEM (1341),1
761,2,8,4,001-SEM (1501),001-SEM (1098),001-SEM (1559),0
762,2,8,3,010-SEM (1446),002-SEM (1474),001-SEM (1531),0
763,2,10,4,001-SEM (1485),004-SEM (1056),003-SEM (1507),1
764,2,8,3,002-SEM (1060),001-SEM (1480),001-LEC (1064),0
765,2,8,5,002-SEM (1470),001-SEM (1345),024-SEM (1460),0
766,2,10,5,002-SEM (1474),001-SEM (1345),002-SEM (1074),1
767,2,8,4,001-SEM (1053),001-SEM (1099),NA,1
768,2,10,4,015-SEM (1451),002-SEM (1060),001-SEM (1083),1
769,2,10,5,001-LEC (1568),002-SEM (1827),001-SEM (1075),1
770,2,8,1,014-SEM (1450),001-SEM (1382),001-SEM (1390),1
771,2,8,3,008-SEM (1492),006-LEC (1396),001-SEM (1346),1
772,2,10,5,002-SEM (1365),002-SEM (1405),001-SEM (1394),1
773,2,8,2,004-LEC (1305),001-LEC (1312),NA,1
774,2,8,4,005-LEC (1368),001-LEC (1337),NA,1
775,2,8,1,001-SEM (1501),001-SEM (1081),002-SEM (1827),0
776,2,10,3,002-SEM (1123),001-SEM (1406),001-SEM (1359),1
777,2,8,4,002-SEM (1086),001-LEC (1349),NA,1
778,2,10,4,001-SEM (1413),002-SEM (1086),001-SEM (1078),0
779,2,8,2,001-SEM (1125),001-SEM (1112),NA,1
780,2,10,3,001-SEM (1361),003-SEM (1487),007-SEM (1443),0
781,2,10,3,001-SEM (1521),001-LEC (1064),002-SEM (1332),0
782,2,10,3,001-LEC (1337),018-SEM (1188),001-SEM (1054),1
783,2,10,4,001-SEM (1382),001-SEM (1345),005-LEC (1368),1
