Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
390,3,10,3,005-SEM (1509),014-SEM (1450),001-LEC (1061),1
391,3,10,1,002-SEM (1060),001-SEM (1083),001-SEM (1104),1
392,3,8,3,001-LEC (1029),001-SEM (1531),001-LEC (1337),1
393,3,8,4,001-SEM (1341),013-SEM (1183),NA,1
394,3,8,5,019-SEM (1189),003-SEM (1527),013-SEM (1449),1
395,3,8,2,001-SEM (1050),003-SEM (1507),005-LEC (1307),1
396,3,10,2,001-SEM (1053),001-SEM (1504),001-SEM (1407),1
397,3,8,1,001-SEM (1078),003-LEC (1354),NA,1
398,3,8,3,001-SEM (1083),001-SEM (1326),NA,1
399,3,10,4,001-SEM (1098),001-SEM (1088),001-LEC (1568),1
400,3,8,4,001-SEM (1082),003-SEM (1299),NA,1
401,3,10,4,001-SEM (1334),001-SEM (1326),005-SEM (1441),1
402,3,10,5,001-SEM (1104),001-SEM (1121),002-SEM (1095),1
403,3,10,4,001-SEM (1392),001-SEM (1063),007-SEM (1511),1
404,3,8,5,001-SEM (1078),001-SEM (1050),NA,1
405,3,8,4,002-SEM (1365),001-LEC (1324),NA,1
406,3,10,5,013-SEM (1183),006-LEC (1396),002-SEM (1557),1
407,3,10,1,003-LEC (1385),004-SEM (1508),001-SEM (1334),1
408,3,8,2,015-SEM (1451),003-LEC (1354),012-SEM (1448),1
409,3,8,3,001-LEC (1312),001-SEM (1110),NA,1
410,3,8,2,001-SEM (1067),001-SEM (1052),NA,1
411,3,10,5,002-SEM (1073),001-SEM (1406),020-SEM (1190),1
412,3,10,3,005-SEM (1059),002-SEM (1318),001-SEM (1112),1
413,3,8,5,002-SEM (1474),002-SEM (1095),007-SEM (1443),1
414,3,10,4,001-LEC (1303),001-SEM (1537),001-LEC (1302),1
415,3,8,4,001-SEM (1392),007-SEM (1443),002-SEM (1073),1
416,3,10,4,002-SEM (1095),001-SEM (1342),004-SEM (1936),1
417,3,10,3,001-SEM (1080),005-SEM (1489),001-SEM (1125),1
418,3,8,2,008-SEM (1444),001-SEM (1485),001-SEM (1111),1
419,3,10,4,001-LEC (1320),001-SEM (1067),015-SEM (1451),1
420,3,10,3,002-SEM (1476),001-LEC (1303),008-SEM (1492),1
421,3,10,5,002-SEM (1486),002-SEM (1405),001-SEM (1390),1
422,3,8,4,005-LEC (1307),001-SEM (1076),NA,1
423,3,8,3,001-SEM (1115),001-SEM (1124),NA,1
424,3,10,3,001-SEM (1048),002-SEM (1526),001-SEM (1559),1
425,3,8,4,002-SEM (1318),001-LEC (1389),NA,1
426,3,8,5,001-LEC (1373),002-SEM (1414),024-SEM (1194),1
427,3,10,4,001-LEC (1303),001-SEM (1083),001-SEM (1101),1
428,3,8,2,001-SEM (1048),001-SEM (1521),006-SEM (1442),1
429,3,10,5,006-SEM (1510),001-SEM (1051),001-SEM (1391),1
430,3,10,4,001-SEM (1079),001-LEC (1312),001-LEC (1370),1
431,3,8,2,026-SEM (1462),001-SEM (1537),001-SEM (1934),1
432,3,10,5,002-SEM (1405),004-SEM (1056),001-SEM (1101),1
433,3,8,3,001-SEM (1407),014-SEM (1450),001-SEM (1075),1
434,3,10,4,002-SEM (1074),001-SEM (1559),016-SEM (1452),1
435,3,8,1,001-SEM (1115),002-SEM (1093),NA,1
436,3,8,2,011-SEM (1447),001-SEM (1341),001-SEM (1504),1
437,3,10,5,026-SEM (1462),001-SEM (1346),004-SEM (1508),1
438,3,8,5,001-SEM (1376),003-SEM (1439),012-SEM (1448),1
439,3,10,1,001-SEM (1381),001-LEC (1374),002-SEM (1405),1
440,3,8,1,001-LEC (1029),006-SEM (1490),003-LEC (1354),1
441,3,10,1,001-SEM (1080),022-SEM (1458),001-LEC (1324),1
442,3,8,4,001-SEM (1376),005-SEM (1489),001-SEM (1082),1
443,3,10,5,019-SEM (1189),006-SEM (1442),004-LEC (1305),1
444,3,10,4,023-SEM (1459),005-LEC (1307),006-SEM (1198),1
445,3,10,4,002-SEM (1506),014-SEM (1184),018-SEM (1454),1
446,3,8,4,001-SEM (1080),001-SEM (1051),NA,1
447,3,8,4,001-SEM (1082),008-SEM (1444),002-SEM (1557),1
448,3,8,5,001-SEM (1081),002-SEM (1474),001-SEM (1050),1
449,3,8,1,001-SEM (1381),014-SEM (1450),001-SEM (1404),1
450,3,10,4,019-SEM (1455),002-SEM (1060),001-SEM (1050),1
451,3,10,5,001-SEM (1104),001-SEM (1088),001-SEM (1345),1
452,3,10,1,001-SEM (1109),001-SEM (1110),002-LEC (1352),1
453,3,10,3,001-SEM (1104),001-SEM (1105),001-SEM (1505),1
454,3,10,2,001-SEM (1054),005-SEM (1059),001-SEM (1121),1
455,3,10,5,001-SEM (1091),001-LEC (1066),006-SEM (1510),1
456,3,10,3,001-SEM (1109),002-SEM (1087),008-SEM (1512),1
457,3,10,5,001-SEM (1084),005-LEC (1307),001-SEM (1082),1
458,3,10,4,006-SEM (1490),005-LEC (1368),018-SEM (1454),1
459,3,10,2,001-SEM (1409),001-LEC (1398),001-SEM (1934),1
460,3,8,5,002-SEM (1129),006-SEM (1198),NA,1
461,3,10,2,020-SEM (1190),001-LEC (1029),002-SEM (1825),1
462,3,10,1,001-SEM (1521),002-SEM (1060),001-SEM (1394),1
463,3,10,4,001-SEM (1384),020-SEM (1190),001-SEM (1390),1
464,3,10,4,020-SEM (1456),007-SEM (1511),005-SEM (1441),1
465,3,8,4,006-LEC (1396),001-SEM (1079),NA,1
466,3,8,2,001-SEM (1052),001-SEM (1367),NA,1
467,3,10,1,001-SEM (1394),001-SEM (1382),001-SEM (1118),1
468,3,10,1,001-SEM (1409),001-SEM (1099),001-SEM (1091),1
469,3,10,1,001-SEM (1114),003-SEM (1527),001-SEM (1401),1
470,3,8,4,001-SEM (1485),002-SEM (1506),005-SEM (1509),1
471,3,8,1,001-LEC (1370),005-SEM (1199),NA,1
472,3,10,3,001-SEM (1409),006-SEM (1510),025-SEM (1461),1
473,3,10,5,001-SEM (1125),001-LEC (1068),001-SEM (1395),1
474,3,10,1,016-SEM (1186),001-SEM (1394),019-SEM (1189),1
475,3,10,5,001-LEC (1029),006-LEC (1396),001-SEM (1098),1
476,3,10,3,018-SEM (1454),008-SEM (1202),002-SEM (1486),1
477,3,10,5,005-LEC (1368),001-SEM (1327),001-SEM (1055),1
478,3,8,5,001-LEC (1312),001-SEM (1078),NA,1
479,3,8,2,001-SEM (1106),001-SEM (1109),NA,1
480,3,10,2,001-SEM (1407),001-SEM (1105),002-SEM (1526),1
481,3,8,4,001-SEM (1050),001-SEM (1051),NA,1
482,3,8,1,001-SEM (1559),001-SEM (1109),NA,1
483,3,10,2,005-LEC (1307),001-SEM (1504),001-LEC (1126),1
484,3,10,1,001-SEM (1081),005-SEM (1509),001-SEM (1122),1
485,3,8,3,013-SEM (1183),005-SEM (1489),001-SEM (1391),1
486,3,8,3,001-LEC (1398),008-SEM (1444),001-SEM (1122),1
487,3,10,3,003-SEM (1487),001-LEC (1349),001-SEM (1407),1
488,3,10,2,020-SEM (1190),001-SEM (1128),001-SEM (1108),1
489,3,8,5,001-SEM (1091),008-SEM (1202),NA,1
490,3,10,5,001-SEM (1099),001-SEM (1326),002-SEM (1414),1
491,3,8,2,015-SEM (1451),002-SEM (1365),001-SEM (1124),1
492,3,8,1,003-LEC (1354),002-SEM (1484),004-SEM (1440),1
493,3,10,5,001-SEM (1067),004-LEC (1305),001-SEM (1392),1
494,3,8,4,004-SEM (1056),008-SEM (1444),001-SEM (1382),1
495,3,8,2,001-SEM (1109),001-LEC (1568),NA,1
496,3,10,3,017-SEM (1453),002-SEM (1476),001-SEM (1376),1
497,3,10,3,003-LEC (1328),001-SEM (1341),004-SEM (1440),1
498,3,8,4,001-SEM (1078),005-SEM (1489),015-SEM (1451),1
499,3,10,5,003-SEM (1487),003-SEM (1527),002-SEM (1129),1
500,3,8,1,016-SEM (1186),006-SEM (1198),NA,1
501,3,10,3,002-SEM (1060),001-SEM (1479),004-SEM (1056),1
502,3,10,4,001-SEM (1051),001-SEM (1376),002-SEM (1365),1
503,3,10,4,003-SEM (1439),001-LEC (1349),001-SEM (1390),1
504,3,10,2,001-LEC (1061),002-SEM (1827),001-SEM (1128),1
505,3,10,4,001-SEM (1531),001-SEM (1326),005-LEC (1307),1
506,3,8,2,001-LEC (1398),007-SEM (1491),001-LEC (1061),1
507,3,10,5,001-LEC (1370),001-LEC (1337),001-SEM (1327),1
508,3,10,5,019-SEM (1189),008-SEM (1202),010-SEM (1446),1
509,3,10,3,002-SEM (1074),001-SEM (1326),018-SEM (1188),1
510,3,8,4,001-SEM (1376),007-SEM (1491),008-SEM (1444),1
511,3,10,1,019-SEM (1455),002-SEM (1318),001-SEM (1112),1
512,3,8,5,006-SEM (1442),001-LEC (1398),012-SEM (1448),1
513,3,10,3,005-SEM (1489),004-SEM (1440),001-SEM (1114),1
514,3,8,5,002-SEM (1474),006-SEM (1490),002-SEM (1414),1
515,3,10,2,001-LEC (1568),022-SEM (1458),001-SEM (1401),1
516,3,8,5,002-SEM (1486),001-SEM (1409),001-SEM (1934),0
517,3,10,2,025-SEM (1461),005-SEM (1059),004-SEM (1056),1
518,3,8,1,004-SEM (1440),021-SEM (1191),001-LEC (1398),1
519,3,10,4,013-SEM (1449),004-SEM (1440),001-SEM (1055),1
520,3,8,5,022-SEM (1458),001-SEM (1114),002-SEM (1365),1
521,3,10,2,001-SEM (1053),001-SEM (1122),001-SEM (1128),1
522,3,8,3,002-SEM (1393),002-SEM (1557),001-SEM (1082),1
523,3,10,4,006-SEM (1510),001-SEM (1101),001-SEM (1394),1
524,3,8,2,019-SEM (1189),001-SEM (1934),026-SEM (1462),0
525,3,8,5,001-LEC (1064),001-SEM (1083),NA,1
526,3,10,5,008-SEM (1492),001-SEM (1116),001-SEM (1535),1
527,3,10,2,022-SEM (1192),001-SEM (1048),023-SEM (1193),1
528,3,10,4,008-SEM (1512),003-SEM (1299),003-SEM (1377),1
529,3,10,3,001-LEC (1064),001-SEM (1080),001-SEM (1067),1
530,3,8,4,001-SEM (1391),005-SEM (1441),001-SEM (1350),1
531,3,8,2,001-SEM (1334),001-SEM (1345),NA,1
532,3,8,4,003-LEC (1354),020-SEM (1456),002-SEM (1318),1
533,3,10,1,001-SEM (1080),012-SEM (1448),002-SEM (1332),1
534,3,10,1,003-SEM (1439),001-SEM (1076),001-SEM (1110),1
535,3,10,5,013-SEM (1183),001-SEM (1406),001-SEM (1334),1
536,3,8,4,001-SEM (1075),001-SEM (1055),NA,1
537,3,10,3,001-SEM (1050),008-SEM (1512),001-LEC (1061),1
538,3,10,3,001-LEC (1302),001-SEM (1097),001-LEC (1348),1
539,3,8,2,002-SEM (1484),001-LEC (1568),025-SEM (1461),1
540,3,10,1,003-SEM (1377),005-SEM (1489),020-SEM (1190),1
541,3,10,5,006-SEM (1090),009-SEM (1445),001-SEM (1501),1
542,3,8,1,001-LEC (1374),001-SEM (1048),NA,1
543,3,10,3,001-SEM (1121),001-LEC (1320),001-SEM (1128),1
544,3,10,1,001-SEM (1110),002-SEM (1332),013-SEM (1449),1
545,3,8,1,001-SEM (1091),002-SEM (1414),001-SEM (1501),1
546,3,8,3,001-SEM (1504),001-SEM (1055),014-SEM (1184),1
547,3,10,1,001-SEM (1048),008-SEM (1492),017-SEM (1453),1
548,3,8,2,006-SEM (1442),001-SEM (1410),005-SEM (1199),1
549,3,8,4,001-SEM (1359),020-SEM (1456),006-LEC (1396),1
550,3,10,3,001-SEM (1346),001-SEM (1075),001-SEM (1326),1
551,3,10,5,025-SEM (1461),001-LEC (1370),002-SEM (1060),1
552,3,8,4,006-LEC (1396),001-SEM (1350),NA,1
553,3,8,4,001-SEM (1079),005-SEM (1441),001-SEM (1098),1
554,3,10,3,016-SEM (1186),001-SEM (1096),002-SEM (1093),1
555,3,8,3,001-SEM (1479),001-SEM (1505),001-SEM (1413),1
556,3,8,4,001-SEM (1083),002-SEM (1060),NA,1
557,3,10,2,019-SEM (1189),001-SEM (1342),001-SEM (1125),1
558,3,10,1,025-SEM (1461),010-SEM (1446),001-SEM (1382),1
559,3,10,5,001-SEM (1327),001-SEM (1112),006-SEM (1510),1
560,3,10,1,001-SEM (1048),004-SEM (1488),001-SEM (1531),1
561,3,10,3,001-SEM (1053),004-SEM (1936),001-SEM (1537),1
562,3,8,1,003-LEC (1385),001-SEM (1125),NA,1
563,3,10,1,001-SEM (1524),001-LEC (1403),001-SEM (1479),1
564,3,8,5,001-SEM (1065),001-SEM (1410),NA,1
565,3,8,1,001-LEC (1370),001-SEM (1524),008-SEM (1202),1
566,3,10,2,001-SEM (1480),001-SEM (1065),001-LEC (1302),1
567,3,8,5,001-SEM (1537),001-SEM (1407),NA,1
568,3,8,1,017-SEM (1453),010-SEM (1446),006-LEC (1396),1
569,3,8,5,001-SEM (1110),020-SEM (1190),NA,1
570,3,8,2,001-SEM (1065),002-SEM (1129),NA,1
571,3,10,2,019-SEM (1189),014-SEM (1184),001-SEM (1104),1
572,3,8,3,001-SEM (1084),003-SEM (1487),007-SEM (1443),1
573,3,8,2,007-SEM (1511),001-SEM (1109),001-LEC (1029),1
574,3,10,2,016-SEM (1452),020-SEM (1190),002-SEM (1476),1
575,3,8,1,001-LEC (1403),001-SEM (1097),NA,1
576,3,8,1,007-SEM (1491),019-SEM (1455),001-SEM (1541),1
577,3,10,2,026-SEM (1462),001-SEM (1052),007-SEM (1491),1
578,3,10,1,001-SEM (1078),001-SEM (1404),001-SEM (1505),0
579,3,8,3,018-SEM (1188),001-SEM (1404),NA,1
580,3,8,2,016-SEM (1452),002-SEM (1405),007-SEM (1511),1
581,3,10,5,001-SEM (1382),001-SEM (1390),001-SEM (1556),1
582,3,8,1,001-LEC (1303),001-SEM (1409),NA,1
583,3,10,4,005-SEM (1489),001-LEC (1370),001-SEM (1556),1
584,3,10,5,018-SEM (1188),014-SEM (1450),001-SEM (1350),1
585,3,8,4,014-SEM (1184),005-SEM (1059),NA,1
586,3,8,5,001-SEM (1485),005-SEM (1059),001-SEM (1407),1
587,3,8,5,001-SEM (1115),001-SEM (1101),NA,1
588,3,10,4,023-SEM (1459),008-SEM (1512),001-SEM (1394),1
589,3,8,1,013-SEM (1449),001-LEC (1320),001-SEM (1128),1
590,3,10,4,001-LEC (1064),013-SEM (1183),018-SEM (1188),1
591,3,10,1,001-SEM (1334),001-SEM (1559),001-LEC (1068),1
592,3,10,4,020-SEM (1190),001-SEM (1413),003-SEM (1377),1
593,3,8,1,001-SEM (1361),001-LEC (1066),NA,1
594,3,10,5,001-SEM (1361),023-SEM (1193),006-SEM (1198),1
595,3,8,1,002-SEM (1486),024-SEM (1194),001-LEC (1370),1
596,3,8,3,001-SEM (1076),006-SEM (1490),001-SEM (1404),1
597,3,10,4,002-SEM (1060),006-SEM (1442),002-SEM (1073),1
598,3,10,4,002-LEC (1352),004-LEC (1305),005-SEM (1509),1
599,3,10,1,002-SEM (1074),018-SEM (1454),006-SEM (1510),1
600,3,8,5,001-SEM (1326),013-SEM (1183),NA,1
601,3,8,4,001-LEC (1303),003-SEM (1507),002-SEM (1093),1
602,3,10,2,004-SEM (1508),005-SEM (1199),001-SEM (1110),1
603,3,10,3,001-LEC (1374),001-LEC (1320),013-SEM (1183),1
604,3,10,4,001-SEM (1342),001-SEM (1080),001-SEM (1521),0
605,3,10,1,001-SEM (1113),017-SEM (1453),022-SEM (1192),1
606,3,10,4,002-SEM (1060),001-SEM (1350),002-SEM (1393),1
607,3,10,3,003-SEM (1439),001-LEC (1337),001-SEM (1395),1
608,3,10,2,025-SEM (1461),001-SEM (1342),001-LEC (1029),1
609,3,10,1,004-LEC (1387),016-SEM (1186),006-SEM (1198),1
610,3,8,1,001-SEM (1099),001-LEC (1348),NA,1
611,3,8,4,001-SEM (1076),001-LEC (1302),NA,1
612,3,8,3,002-SEM (1414),002-SEM (1086),002-SEM (1060),1
613,3,8,5,006-SEM (1490),001-LEC (1312),001-SEM (1404),1
614,3,8,5,004-LEC (1305),002-SEM (1557),001-SEM (1096),1
615,3,10,1,001-SEM (1382),002-SEM (1474),014-SEM (1450),1
616,3,10,3,001-SEM (1079),004-SEM (1508),003-SEM (1377),1
617,3,10,1,004-SEM (1488),001-SEM (1382),023-SEM (1193),1
618,3,10,5,001-SEM (1076),001-SEM (1361),008-SEM (1444),1
619,3,10,3,013-SEM (1183),001-SEM (1096),001-LEC (1374),1
620,3,8,5,001-SEM (1934),001-SEM (1055),001-SEM (1392),0
621,3,8,2,001-LEC (1403),019-SEM (1189),NA,1
622,3,10,2,005-SEM (1199),001-SEM (1406),005-SEM (1059),1
623,3,8,3,006-SEM (1490),001-SEM (1091),004-SEM (1936),1
624,3,10,1,002-SEM (1474),013-SEM (1449),024-SEM (1460),0
625,3,10,5,007-SEM (1511),002-SEM (1092),002-SEM (1526),1
626,3,8,4,009-SEM (1445),001-SEM (1358),024-SEM (1460),1
627,3,8,5,012-SEM (1448),001-SEM (1350),022-SEM (1458),1
628,3,10,1,018-SEM (1188),001-LEC (1303),001-SEM (1376),1
629,3,8,3,010-SEM (1446),014-SEM (1184),002-SEM (1318),1
630,3,10,3,001-SEM (1079),001-SEM (1406),001-SEM (1091),1
631,3,10,1,017-SEM (1453),001-SEM (1088),001-SEM (1406),1
632,3,8,2,002-SEM (1405),001-SEM (1124),NA,1
633,3,10,1,001-SEM (1081),024-SEM (1460),002-SEM (1827),1
634,3,8,1,018-SEM (1454),001-SEM (1078),005-SEM (1509),1
635,3,8,5,001-SEM (1065),001-SEM (1479),006-SEM (1442),1
636,3,8,4,001-SEM (1081),015-SEM (1185),NA,1
637,3,10,4,001-SEM (1343),003-LEC (1354),004-SEM (1056),1
638,3,10,2,002-SEM (1365),001-SEM (1404),001-SEM (1343),1
639,3,10,3,026-SEM (1462),002-SEM (1087),001-SEM (1480),1
640,3,10,5,013-SEM (1183),024-SEM (1460),002-SEM (1086),1
641,3,8,1,002-SEM (1129),001-SEM (1505),002-SEM (1060),0
642,3,8,2,001-SEM (1343),001-SEM (1113),NA,1
643,3,8,1,003-SEM (1299),001-SEM (1114),NA,1
644,3,10,4,001-SEM (1367),001-SEM (1097),001-SEM (1358),1
645,3,10,4,002-SEM (1086),001-LEC (1389),015-SEM (1185),1
646,3,10,4,001-LEC (1312),001-SEM (1101),001-LEC (1568),1
647,3,10,2,002-SEM (1827),020-SEM (1190),002-SEM (1476),1
648,3,8,3,001-SEM (1381),002-LEC (1352),NA,1
649,3,10,1,011-SEM (1447),001-SEM (1075),001-SEM (1048),1
650,3,10,5,001-SEM (1121),015-SEM (1185),014-SEM (1184),1
651,2,10,5,001-SEM (1104),001-SEM (1063),001-SEM (1128),1
652,2,10,1,001-SEM (1410),001-SEM (1054),005-SEM (1199),1
653,2,8,4,001-SEM (1063),001-SEM (1376),NA,1
654,2,8,1,001-SEM (1116),022-SEM (1458),005-SEM (1489),1
655,2,8,3,002-SEM (1092),001-SEM (1109),NA,1
656,2,8,2,001-SEM (1342),023-SEM (1193),NA,1
657,2,10,3,001-SEM (1098),001-SEM (1096),001-SEM (1361),1
658,2,10,1,004-SEM (1488),001-LEC (1403),001-SEM (1081),1
659,2,8,4,001-SEM (1382),002-SEM (1318),NA,1
660,2,10,2,001-SEM (1121),001-LEC (1403),004-LEC (1305),1
661,2,8,4,002-SEM (1557),009-SEM (1445),005-SEM (1489),0
662,2,8,5,001-SEM (1407),001-SEM (1052),NA,1
663,2,10,1,001-SEM (1531),001-SEM (1482),001-SEM (1118),1
664,2,10,1,001-SEM (1111),010-SEM (1446),001-SEM (1076),1
665,2,10,1,001-SEM (1113),001-SEM (1384),002-SEM (1365),1
666,2,10,1,001-SEM (1505),001-SEM (1392),002-SEM (1526),0
667,2,10,5,001-SEM (1099),001-SEM (1091),008-SEM (1444),1
668,2,10,5,002-SEM (1472),001-SEM (1376),001-SEM (1409),1
669,2,10,4,008-SEM (1444),001-SEM (1050),013-SEM (1449),1
670,2,10,1,001-SEM (1367),005-SEM (1199),003-SEM (1377),1
671,2,10,1,003-SEM (1527),004-SEM (1488),002-SEM (1074),1
672,2,10,2,005-SEM (1199),005-LEC (1368),008-SEM (1202),1
673,2,10,3,024-SEM (1194),022-SEM (1192),003-SEM (1377),1
674,2,8,4,018-SEM (1188),001-SEM (1079),NA,1
675,2,8,2,001-SEM (1541),001-SEM (1367),NA,1
676,2,10,5,002-SEM (1086),001-LEC (1064),018-SEM (1188),1
677,2,10,5,001-SEM (1409),023-SEM (1193),001-SEM (1934),0
678,2,8,4,001-LEC (1061),004-SEM (1488),004-SEM (1936),1
679,2,10,3,001-SEM (1505),023-SEM (1459),001-SEM (1112),0
680,2,8,3,003-SEM (1439),017-SEM (1453),001-LEC (1064),1
681,2,8,1,006-SEM (1442),007-SEM (1491),001-LEC (1398),1
682,2,8,5,001-SEM (1083),001-SEM (1401),NA,1
683,2,8,3,001-SEM (1098),001-SEM (1113),NA,1
684,2,10,2,001-SEM (1106),003-SEM (1299),001-SEM (1341),1
685,2,8,1,001-SEM (1082),018-SEM (1454),019-SEM (1189),1
686,2,8,3,019-SEM (1455),002-SEM (1092),001-SEM (1063),1
687,2,8,2,001-SEM (1410),001-SEM (1407),NA,1
688,2,8,1,001-LEC (1066),001-SEM (1359),NA,1
689,2,8,4,016-SEM (1186),005-LEC (1368),NA,1
690,2,10,5,001-LEC (1398),001-LEC (1303),001-SEM (1350),1
691,2,10,5,003-SEM (1527),001-SEM (1112),001-SEM (1113),1
692,2,10,3,001-LEC (1324),002-SEM (1486),001-SEM (1048),1
693,2,8,4,001-SEM (1346),001-LEC (1320),NA,1
694,2,8,4,014-SEM (1184),007-SEM (1443),001-SEM (1343),1
695,2,10,3,001-SEM (1504),001-SEM (1409),001-SEM (1083),1
696,2,10,5,001-SEM (1390),025-SEM (1461),007-SEM (1491),1
697,2,8,3,004-SEM (1440),002-SEM (1414),001-SEM (1381),1
698,2,8,3,002-SEM (1073),001-SEM (1541),NA,1
699,2,10,4,003-SEM (1507),005-SEM (1489),001-SEM (1341),0
700,2,8,1,001-SEM (1109),001-SEM (1501),001-SEM (1101),1
701,2,10,3,001-LEC (1320),001-LEC (1373),001-SEM (1105),1
702,2,8,1,001-SEM (1101),002-SEM (1827),003-SEM (1299),1
703,2,10,4,001-SEM (1051),020-SEM (1190),005-LEC (1307),1
704,2,8,4,002-SEM (1095),001-SEM (1326),NA,1
705,2,8,3,001-SEM (1521),001-SEM (1081),023-SEM (1459),0
706,2,10,5,001-LEC (1403),010-SEM (1446),013-SEM (1183),1
707,2,8,1,022-SEM (1192),002-SEM (1332),NA,1
708,2,10,1,002-SEM (1073),001-SEM (1501),001-SEM (1113),1
709,2,10,1,002-SEM (1093),020-SEM (1456),001-SEM (1106),1
710,2,8,1,002-SEM (1393),002-SEM (1060),NA,1
711,2,8,4,001-SEM (1099),001-SEM (1505),002-SEM (1557),0
712,2,10,5,002-SEM (1365),013-SEM (1449),001-SEM (1091),1
713,2,8,3,001-SEM (1479),001-SEM (1541),002-LEC (1352),1
714,2,10,3,005-SEM (1441),002-SEM (1332),002-SEM (1087),1
715,2,10,4,002-SEM (1414),003-SEM (1377),001-SEM (1326),0
716,2,10,5,001-SEM (1327),004-LEC (1387),002-SEM (1087),1
717,2,8,3,001-SEM (1083),001-SEM (1104),NA,1
718,2,8,3,001-LEC (1349),001-SEM (1485),001-SEM (1345),1
719,2,8,5,001-SEM (1063),012-SEM (1448),002-SEM (1318),1
720,2,10,3,002-SEM (1087),014-SEM (1450),006-SEM (1490),0
721,2,10,5,003-SEM (1299),001-SEM (1391),006-LEC (1396),1
722,2,8,3,020-SEM (1456),022-SEM (1192),004-SEM (1936),1
723,2,8,5,002-SEM (1484),005-SEM (1489),001-LEC (1403),0
724,2,8,3,003-SEM (1439),001-SEM (1404),001-SEM (1556),0
725,2,10,4,001-SEM (1390),001-SEM (1525),015-SEM (1185),1
726,2,8,5,001-SEM (1359),001-SEM (1525),001-SEM (1479),1
727,2,8,3,006-SEM (1510),001-SEM (1345),015-SEM (1185),1
728,2,10,3,001-SEM (1359),004-SEM (1056),001-LEC (1373),1
729,2,8,5,012-SEM (1448),001-SEM (1081),001-SEM (1050),1
730,2,8,4,003-SEM (1487),001-SEM (1531),001-SEM (1088),1
731,2,10,1,001-SEM (1541),002-LEC (1352),003-LEC (1328),1
732,2,10,3,001-SEM (1524),001-SEM (1113),002-SEM (1129),1
733,2,8,2,001-SEM (1341),001-SEM (1121),NA,1
734,2,10,4,001-SEM (1050),001-LEC (1320),001-SEM (1076),1
735,2,8,2,007-SEM (1491),001-SEM (1111),001-SEM (1051),0
736,2,8,2,001-SEM (1053),001-SEM (1521),002-SEM (1123),0
737,2,8,3,003-SEM (1377),001-SEM (1119),NA,1
738,2,8,5,006-SEM (1090),001-SEM (1109),NA,1
739,2,8,3,001-SEM (1118),021-SEM (1457),001-SEM (1098),1
740,2,8,5,001-LEC (1312),001-SEM (1345),NA,1
741,2,10,2,022-SEM (1458),019-SEM (1189),001-LEC (1312),1
742,2,8,2,001-LEC (1312),011-SEM (1447),010-SEM (1446),1
743,2,8,4,001-SEM (1376),005-SEM (1489),002-SEM (1095),0
744,2,8,4,005-LEC (1307),002-SEM (1092),NA,1
745,2,10,2,001-SEM (1343),008-SEM (1492),008-SEM (1202),1
746,2,10,5,015-SEM (1185),002-SEM (1557),006-SEM (1090),1
747,2,10,4,001-SEM (1053),001-LEC (1302),001-SEM (1097),1
748,2,8,5,001-SEM (1367),001-SEM (1485),002-SEM (1073),1
749,2,8,3,001-SEM (1479),001-SEM (1505),001-SEM (1048),0
750,2,10,2,005-SEM (1199),022-SEM (1458),001-LEC (1389),1
751,2,10,5,007-SEM (1511),007-SEM (1443),001-SEM (1345),1
752,2,10,4,001-SEM (1525),005-SEM (1441),001-SEM (1051),1
753,2,10,4,002-SEM (1060),001-SEM (1390),001-SEM (1063),1
754,2,10,2,013-SEM (1183),024-SEM (1194),022-SEM (1458),1
755,2,8,5,001-SEM (1327),010-SEM (1446),001-LEC (1403),1
756,2,8,3,008-SEM (1444),006-SEM (1510),015-SEM (1451),0
757,2,8,4,011-SEM (1447),001-SEM (1505),024-SEM (1460),0
758,2,10,5,001-LEC (1373),002-SEM (1476),001-SEM (1111),1
759,2,8,5,002-SEM (1318),004-SEM (1440),001-SEM (1531),1
760,2,8,3,001-SEM (1406),002-SEM (1474),002-SEM (1332),0
761,2,8,2,001-SEM (1125),003-SEM (1507),001-SEM (1051),1
762,2,10,4,001-SEM (1067),021-SEM (1457),001-LEC (1068),1
763,2,8,4,001-LEC (1373),001-SEM (1359),NA,1
764,2,8,2,020-SEM (1190),001-LEC (1389),NA,1
765,2,10,3,001-LEC (1349),001-SEM (1088),001-SEM (1341),1
766,2,8,4,016-SEM (1186),001-SEM (1075),NA,1
767,2,8,4,019-SEM (1455),003-SEM (1507),003-SEM (1487),1
768,2,10,2,001-SEM (1406),021-SEM (1191),019-SEM (1189),1
769,2,10,1,015-SEM (1185),020-SEM (1190),002-SEM (1472),1
770,2,10,2,025-SEM (1461),024-SEM (1194),002-SEM (1484),1
771,2,8,3,001-SEM (1394),008-SEM (1444),004-SEM (1056),1
772,2,8,3,001-SEM (1934),001-SEM (1118),001-SEM (1392),0
773,2,8,2,001-SEM (1342),001-SEM (1409),NA,1
774,2,8,3,008-SEM (1492),002-SEM (1129),020-SEM (1456),1
775,2,10,2,001-SEM (1128),013-SEM (1183),002-SEM (1506),1
776,2,10,4,005-LEC (1307),001-SEM (1343),001-SEM (1394),1
777,2,8,1,001-SEM (1091),020-SEM (1456),001-SEM (1125),1
778,2,8,3,002-SEM (1087),001-SEM (1097),NA,1
