Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
391,3,8,1,004-SEM (1440),008-SEM (1492),002-SEM (1405),0
392,3,10,1,007-SEM (1491),002-SEM (1825),001-SEM (1116),0
393,3,10,1,001-SEM (1501),001-SEM (1119),004-LEC (1387),0
394,3,10,2,005-SEM (1199),001-SEM (1121),002-SEM (1470),0
395,3,8,4,001-SEM (1097),001-SEM (1327),NA,0
396,3,8,4,001-SEM (1096),005-SEM (1059),NA,0
397,3,8,2,001-SEM (1050),001-SEM (1124),NA,0
398,3,10,5,001-SEM (1106),001-LEC (1389),002-SEM (1365),0
399,3,8,4,002-SEM (1484),001-LEC (1374),001-SEM (1485),0
400,3,10,2,004-LEC (1387),002-SEM (1365),001-SEM (1485),0
401,3,10,4,001-LEC (1312),006-SEM (1510),019-SEM (1189),0
402,3,8,1,002-SEM (1074),001-SEM (1088),NA,0
403,3,10,4,004-SEM (1488),001-SEM (1079),001-SEM (1485),0
404,3,10,3,001-SEM (1537),005-SEM (1509),001-SEM (1054),0
405,3,8,5,001-SEM (1535),012-SEM (1448),001-SEM (1480),0
406,3,8,1,003-LEC (1354),001-SEM (1112),NA,0
407,3,10,4,013-SEM (1449),003-SEM (1439),019-SEM (1455),0
408,3,8,5,001-SEM (1409),001-SEM (1342),NA,0
409,3,8,5,001-SEM (1413),002-SEM (1123),006-SEM (1442),0
410,3,8,3,002-SEM (1129),001-LEC (1029),NA,0
411,3,8,1,001-SEM (1390),004-SEM (1440),002-SEM (1365),0
412,3,10,4,005-LEC (1368),001-SEM (1083),001-SEM (1065),0
413,3,8,3,001-SEM (1382),001-SEM (1050),NA,0
414,3,10,3,007-SEM (1201),002-SEM (1827),001-SEM (1118),0
415,3,8,5,001-LEC (1302),001-SEM (1055),NA,0
416,3,10,3,001-SEM (1050),016-SEM (1452),012-SEM (1448),0
417,3,8,1,001-SEM (1105),019-SEM (1455),001-SEM (1096),0
418,3,10,2,001-SEM (1541),005-SEM (1059),001-SEM (1054),0
419,3,10,5,002-SEM (1332),011-SEM (1447),003-SEM (1299),0
420,3,10,4,001-SEM (1342),001-SEM (1359),001-SEM (1326),0
421,3,8,1,001-SEM (1119),001-LEC (1320),NA,1
422,3,8,1,001-SEM (1125),003-LEC (1385),NA,0
423,3,8,1,002-SEM (1318),005-LEC (1368),NA,1
424,3,8,2,007-SEM (1511),001-SEM (1350),013-SEM (1449),0
425,3,10,5,001-SEM (1118),013-SEM (1183),015-SEM (1185),0
426,3,8,2,005-LEC (1307),001-SEM (1048),NA,0
427,3,10,5,004-SEM (1440),016-SEM (1452),001-SEM (1410),0
428,3,8,3,001-SEM (1076),001-SEM (1115),NA,0
429,3,8,1,020-SEM (1190),001-SEM (1097),NA,0
430,3,10,5,001-SEM (1359),007-SEM (1491),001-LEC (1312),0
431,3,8,2,001-SEM (1122),001-SEM (1105),NA,0
432,3,10,1,003-SEM (1527),001-SEM (1078),008-SEM (1512),0
433,3,10,2,001-SEM (1054),008-SEM (1202),008-SEM (1492),0
434,3,10,5,002-SEM (1332),001-SEM (1096),011-SEM (1447),0
435,3,10,1,001-SEM (1479),001-SEM (1091),003-SEM (1299),0
436,3,8,4,001-SEM (1078),001-SEM (1341),NA,0
437,3,8,2,005-LEC (1307),001-LEC (1061),NA,0
438,3,8,4,016-SEM (1452),001-LEC (1348),001-LEC (1066),0
439,3,8,2,001-SEM (1346),024-SEM (1194),NA,0
440,3,8,3,001-SEM (1541),002-SEM (1318),NA,0
441,3,10,1,001-SEM (1504),001-SEM (1334),001-LEC (1370),0
442,3,8,1,001-SEM (1116),002-SEM (1086),NA,1
443,3,10,4,002-SEM (1318),011-SEM (1447),003-SEM (1439),0
444,3,10,3,001-SEM (1326),001-SEM (1110),006-SEM (1198),0
445,3,10,5,001-SEM (1051),005-SEM (1199),020-SEM (1456),0
446,3,8,2,005-LEC (1368),001-SEM (1115),NA,0
447,3,10,3,001-SEM (1067),022-SEM (1458),014-SEM (1184),0
448,3,8,1,002-SEM (1074),001-LEC (1068),NA,0
449,3,10,5,017-SEM (1453),001-SEM (1088),001-SEM (1480),0
450,3,10,1,002-SEM (1825),002-SEM (1093),004-LEC (1387),0
451,3,10,4,001-SEM (1381),001-SEM (1521),023-SEM (1459),0
452,3,8,4,001-SEM (1485),001-SEM (1053),001-LEC (1337),0
453,3,10,4,002-SEM (1092),004-SEM (1056),001-SEM (1078),0
454,3,8,1,026-SEM (1462),002-SEM (1474),024-SEM (1194),0
455,3,8,5,013-SEM (1449),001-SEM (1326),005-SEM (1441),0
456,3,10,4,001-LEC (1324),007-SEM (1201),019-SEM (1455),0
457,3,10,5,001-SEM (1559),001-LEC (1061),001-SEM (1052),0
458,3,10,2,001-SEM (1052),001-LEC (1126),005-LEC (1368),0
459,3,10,4,001-SEM (1382),001-LEC (1337),015-SEM (1185),0
460,3,10,4,001-LEC (1312),001-LEC (1061),001-SEM (1084),0
461,3,10,1,013-SEM (1449),002-SEM (1405),002-SEM (1332),0
462,3,8,3,005-SEM (1489),001-SEM (1108),004-SEM (1936),0
463,3,10,2,001-SEM (1407),022-SEM (1192),007-SEM (1443),0
464,3,10,1,001-LEC (1403),001-SEM (1381),001-LEC (1068),0
465,3,10,1,001-SEM (1525),020-SEM (1190),001-SEM (1395),0
466,3,8,3,001-SEM (1054),006-SEM (1090),NA,0
467,3,10,5,001-LEC (1370),001-SEM (1361),001-SEM (1121),0
468,3,10,2,002-SEM (1129),001-SEM (1501),002-SEM (1827),0
469,3,8,1,004-SEM (1936),002-SEM (1484),001-LEC (1348),0
470,3,10,1,017-SEM (1453),001-SEM (1116),023-SEM (1193),0
471,3,10,4,001-SEM (1384),004-LEC (1305),001-SEM (1525),0
472,3,10,4,006-LEC (1396),001-SEM (1367),001-SEM (1091),0
473,3,8,2,019-SEM (1189),001-LEC (1029),NA,0
474,3,10,5,001-SEM (1110),016-SEM (1452),007-SEM (1201),0
475,3,10,1,018-SEM (1454),001-SEM (1404),023-SEM (1459),0
476,3,10,4,006-SEM (1198),001-SEM (1505),001-SEM (1052),0
477,3,10,5,001-SEM (1404),011-SEM (1447),001-SEM (1128),0
478,3,8,1,001-SEM (1501),001-SEM (1391),001-LEC (1398),0
479,3,10,1,026-SEM (1462),001-SEM (1376),008-SEM (1492),0
480,3,8,3,002-SEM (1557),001-LEC (1349),001-SEM (1063),0
481,3,10,3,001-LEC (1373),002-SEM (1825),001-SEM (1110),0
482,3,8,3,003-SEM (1377),001-SEM (1413),008-SEM (1202),0
483,3,8,2,024-SEM (1194),001-SEM (1113),NA,0
484,3,10,5,002-SEM (1472),004-SEM (1508),005-LEC (1307),0
485,3,8,5,001-SEM (1108),014-SEM (1450),001-LEC (1324),0
486,3,8,5,001-SEM (1479),004-SEM (1508),001-SEM (1111),0
487,3,8,3,001-SEM (1067),015-SEM (1185),NA,0
488,3,10,5,002-SEM (1557),001-SEM (1326),001-SEM (1080),0
489,3,10,3,003-SEM (1527),001-SEM (1406),001-LEC (1374),0
490,3,10,3,016-SEM (1186),002-SEM (1486),014-SEM (1184),0
491,3,10,1,001-SEM (1521),001-SEM (1541),002-SEM (1074),0
492,3,10,5,001-SEM (1119),002-SEM (1526),003-SEM (1439),0
493,3,8,1,017-SEM (1453),024-SEM (1194),023-SEM (1459),0
494,3,8,3,001-SEM (1106),001-SEM (1121),NA,0
495,3,8,2,001-SEM (1109),001-SEM (1124),NA,0
496,3,8,2,001-SEM (1406),016-SEM (1452),025-SEM (1461),0
497,3,8,4,001-SEM (1078),001-SEM (1334),NA,0
498,3,10,3,001-SEM (1485),001-SEM (1112),002-SEM (1405),0
499,3,8,5,001-SEM (1067),001-SEM (1406),NA,0
500,3,8,2,001-SEM (1501),001-SEM (1054),001-SEM (1343),0
501,3,10,3,002-SEM (1073),001-SEM (1115),003-SEM (1527),0
502,3,8,3,001-SEM (1115),004-SEM (1440),012-SEM (1448),0
503,3,8,3,025-SEM (1461),001-SEM (1098),024-SEM (1194),0
504,3,10,3,021-SEM (1191),001-SEM (1342),006-LEC (1396),0
505,3,10,3,001-SEM (1112),002-SEM (1086),001-LEC (1068),0
506,3,8,2,002-SEM (1476),005-LEC (1307),008-SEM (1492),0
507,3,10,1,002-SEM (1073),010-SEM (1446),001-SEM (1083),0
508,3,8,1,001-SEM (1390),004-SEM (1936),001-SEM (1104),0
509,3,8,4,001-SEM (1342),001-SEM (1055),NA,0
510,3,8,5,001-SEM (1088),001-SEM (1109),NA,0
511,3,8,4,001-SEM (1076),020-SEM (1456),002-SEM (1486),0
512,3,8,5,003-SEM (1377),014-SEM (1450),001-SEM (1084),0
513,3,10,2,001-SEM (1113),001-SEM (1501),001-LEC (1302),0
514,3,10,5,001-LEC (1398),020-SEM (1456),006-SEM (1198),0
515,3,10,3,001-SEM (1390),001-SEM (1346),002-SEM (1311),0
516,3,10,5,001-SEM (1113),001-LEC (1320),001-SEM (1480),0
517,3,8,4,001-SEM (1076),002-SEM (1060),NA,0
518,3,8,3,001-SEM (1504),001-SEM (1124),003-SEM (1487),0
519,3,8,5,005-SEM (1509),001-SEM (1081),001-LEC (1029),0
520,3,10,1,001-SEM (1326),002-SEM (1123),001-SEM (1116),0
521,3,8,2,019-SEM (1189),007-SEM (1443),001-SEM (1406),0
522,3,10,1,019-SEM (1189),004-SEM (1936),002-SEM (1123),0
523,3,8,1,001-SEM (1104),001-SEM (1401),NA,0
524,3,8,3,021-SEM (1191),001-LEC (1320),NA,0
525,3,8,5,006-LEC (1396),001-SEM (1088),NA,0
526,3,10,5,001-SEM (1098),002-SEM (1827),003-SEM (1507),0
527,3,10,2,001-SEM (1116),001-SEM (1111),001-LEC (1568),0
528,3,8,1,009-SEM (1445),001-SEM (1081),001-SEM (1116),0
529,3,10,1,002-SEM (1484),008-SEM (1202),001-SEM (1327),0
530,3,8,4,001-LEC (1064),001-SEM (1525),001-SEM (1080),0
531,3,10,3,001-SEM (1116),001-LEC (1324),002-SEM (1472),0
532,3,10,1,006-SEM (1490),005-SEM (1199),001-SEM (1048),0
533,3,8,4,001-LEC (1374),001-LEC (1324),NA,0
534,3,8,4,021-SEM (1457),024-SEM (1460),001-SEM (1531),0
535,3,8,2,001-LEC (1126),001-SEM (1125),NA,0
536,3,10,4,001-SEM (1099),020-SEM (1190),001-LEC (1303),0
537,3,8,2,002-SEM (1470),001-SEM (1108),002-SEM (1827),0
538,3,8,3,001-SEM (1084),001-SEM (1054),NA,0
539,3,8,5,001-SEM (1391),001-SEM (1054),NA,0
540,3,8,2,003-SEM (1527),007-SEM (1511),001-LEC (1061),0
541,3,10,3,001-LEC (1373),001-SEM (1116),001-LEC (1398),0
542,3,10,1,021-SEM (1191),001-SEM (1535),001-SEM (1078),0
543,3,8,3,001-SEM (1065),001-SEM (1101),NA,0
544,3,10,1,002-SEM (1393),001-SEM (1410),015-SEM (1185),0
545,3,10,2,005-LEC (1368),001-SEM (1541),004-SEM (1508),0
546,3,8,5,004-LEC (1305),001-SEM (1521),010-SEM (1446),0
547,3,8,5,001-LEC (1068),002-SEM (1484),016-SEM (1452),0
548,3,10,2,001-SEM (1367),010-SEM (1446),001-SEM (1541),0
549,3,10,5,001-SEM (1124),008-SEM (1492),007-SEM (1443),0
550,3,8,2,001-SEM (1106),001-SEM (1111),NA,0
551,3,8,5,003-SEM (1299),024-SEM (1460),001-LEC (1312),0
552,3,8,2,002-SEM (1311),001-LEC (1398),NA,1
553,3,8,3,001-SEM (1505),001-SEM (1115),001-SEM (1084),0
554,3,10,3,001-SEM (1326),001-SEM (1391),001-LEC (1312),0
555,3,10,4,001-SEM (1081),001-SEM (1326),001-SEM (1065),0
556,3,10,1,001-SEM (1556),002-SEM (1073),001-SEM (1106),0
557,3,8,1,012-SEM (1448),001-SEM (1361),002-SEM (1087),0
558,3,10,4,008-SEM (1444),001-SEM (1376),001-SEM (1052),0
559,3,10,3,001-SEM (1051),001-SEM (1083),001-SEM (1048),0
560,3,10,5,020-SEM (1190),001-SEM (1084),002-SEM (1073),0
561,3,8,5,001-SEM (1531),002-SEM (1060),020-SEM (1190),0
562,3,8,2,004-LEC (1305),001-SEM (1053),NA,0
563,3,10,2,008-SEM (1444),001-SEM (1125),001-SEM (1407),0
564,3,10,2,008-SEM (1444),001-SEM (1104),011-SEM (1447),0
565,3,8,3,001-LEC (1303),001-LEC (1312),NA,1
566,3,10,2,002-SEM (1470),001-SEM (1395),002-SEM (1825),0
567,3,10,1,001-SEM (1361),007-SEM (1491),023-SEM (1459),0
568,3,8,5,001-SEM (1361),005-LEC (1307),NA,1
569,3,10,4,002-SEM (1393),023-SEM (1459),019-SEM (1455),0
570,3,10,4,001-SEM (1076),001-SEM (1556),003-LEC (1328),0
571,3,10,3,001-LEC (1348),001-SEM (1482),003-LEC (1328),0
572,3,10,1,001-SEM (1078),001-LEC (1068),004-LEC (1387),0
573,3,8,4,001-SEM (1341),001-LEC (1337),NA,0
574,3,10,5,001-SEM (1099),001-SEM (1934),024-SEM (1460),0
575,3,8,1,001-LEC (1303),001-SEM (1367),NA,1
576,3,8,3,005-SEM (1059),001-SEM (1407),NA,0
577,3,10,1,003-SEM (1377),013-SEM (1449),026-SEM (1462),0
578,3,10,3,003-SEM (1527),022-SEM (1192),002-SEM (1087),0
579,3,8,1,001-LEC (1126),004-SEM (1440),021-SEM (1457),0
580,3,10,2,001-SEM (1482),004-SEM (1488),001-SEM (1537),0
581,3,10,2,008-SEM (1202),001-SEM (1479),001-SEM (1063),0
582,3,10,2,001-LEC (1302),001-SEM (1054),001-LEC (1403),0
583,3,10,2,001-LEC (1126),001-LEC (1061),001-SEM (1535),0
584,3,8,3,004-SEM (1508),001-SEM (1537),001-SEM (1504),0
585,3,8,4,001-SEM (1559),002-SEM (1486),001-SEM (1067),0
586,3,8,4,008-SEM (1444),002-SEM (1060),001-SEM (1052),0
587,3,10,3,001-SEM (1359),001-SEM (1079),001-SEM (1067),0
588,3,8,5,002-SEM (1393),002-SEM (1087),NA,0
589,3,10,1,001-SEM (1091),002-SEM (1123),001-SEM (1376),0
590,3,10,3,001-LEC (1029),001-SEM (1401),001-SEM (1063),0
591,3,10,3,008-SEM (1444),001-SEM (1409),001-SEM (1096),0
592,3,8,1,001-SEM (1391),001-SEM (1406),NA,0
593,3,10,3,001-SEM (1111),017-SEM (1453),001-SEM (1067),0
594,3,8,5,001-SEM (1410),005-SEM (1509),001-SEM (1382),0
595,3,10,4,002-SEM (1365),002-SEM (1087),001-SEM (1097),0
596,3,10,2,001-SEM (1121),004-LEC (1387),001-SEM (1485),0
597,3,8,3,001-SEM (1521),001-SEM (1124),001-SEM (1076),0
598,3,10,4,005-SEM (1489),007-SEM (1443),002-SEM (1074),0
599,3,10,5,002-SEM (1474),002-SEM (1393),001-SEM (1054),0
600,3,8,1,001-SEM (1404),001-SEM (1361),NA,1
601,3,8,5,002-SEM (1486),002-SEM (1311),001-LEC (1064),0
602,3,10,3,001-SEM (1559),006-SEM (1198),014-SEM (1184),0
603,3,8,1,006-SEM (1442),002-SEM (1060),001-SEM (1111),0
604,3,8,5,001-SEM (1101),001-SEM (1505),003-SEM (1527),0
605,3,8,3,006-SEM (1490),001-SEM (1101),001-SEM (1122),0
606,3,8,4,001-SEM (1391),001-SEM (1055),NA,0
607,3,8,3,001-SEM (1342),001-SEM (1541),NA,0
608,3,8,4,015-SEM (1185),001-SEM (1537),NA,0
609,3,10,3,001-LEC (1403),016-SEM (1452),002-SEM (1073),0
610,3,10,4,002-LEC (1352),001-SEM (1084),003-SEM (1377),1
611,3,8,3,001-SEM (1050),014-SEM (1184),NA,0
612,3,10,5,022-SEM (1192),003-SEM (1487),001-SEM (1116),0
613,3,10,3,023-SEM (1193),001-SEM (1080),001-SEM (1409),0
614,3,8,2,002-SEM (1311),010-SEM (1446),001-SEM (1504),0
615,3,10,1,001-SEM (1106),001-SEM (1391),002-SEM (1393),0
616,3,8,4,024-SEM (1460),001-SEM (1099),003-LEC (1328),0
617,3,8,4,001-LEC (1324),001-SEM (1050),NA,0
618,3,10,1,013-SEM (1449),001-SEM (1358),002-SEM (1557),0
619,3,8,4,001-SEM (1413),001-LEC (1337),007-SEM (1443),0
620,3,8,5,004-SEM (1488),004-LEC (1305),001-LEC (1303),0
621,3,8,2,007-SEM (1443),002-SEM (1476),013-SEM (1449),0
622,3,8,1,004-SEM (1440),001-SEM (1409),001-SEM (1327),0
623,3,10,1,001-SEM (1048),002-SEM (1526),018-SEM (1188),0
624,3,10,1,001-SEM (1326),001-SEM (1128),022-SEM (1458),0
625,3,10,3,005-SEM (1509),001-SEM (1104),001-SEM (1342),0
626,3,10,2,001-SEM (1343),001-SEM (1054),001-SEM (1485),0
627,3,8,1,001-SEM (1110),001-SEM (1076),NA,0
628,3,8,2,008-SEM (1202),001-SEM (1367),NA,0
629,3,10,1,022-SEM (1192),026-SEM (1462),001-SEM (1054),0
630,3,10,1,001-SEM (1106),006-SEM (1198),005-SEM (1441),0
631,3,8,3,024-SEM (1460),001-SEM (1114),001-SEM (1052),0
632,3,8,5,001-SEM (1076),005-SEM (1199),NA,0
633,3,10,3,001-SEM (1085),001-SEM (1345),005-SEM (1441),0
634,3,8,2,001-SEM (1343),004-SEM (1488),024-SEM (1194),0
635,3,8,5,001-SEM (1501),001-SEM (1376),004-SEM (1936),0
636,3,10,2,001-SEM (1113),013-SEM (1449),001-SEM (1409),0
637,3,8,1,005-SEM (1489),001-SEM (1381),005-SEM (1441),0
638,3,8,2,001-SEM (1479),001-SEM (1055),001-SEM (1048),0
639,3,8,3,001-SEM (1083),005-SEM (1509),002-SEM (1093),0
640,3,10,5,001-SEM (1359),001-SEM (1334),001-SEM (1084),0
641,3,10,1,006-SEM (1198),001-SEM (1482),001-SEM (1081),0
642,3,10,4,001-SEM (1413),013-SEM (1449),002-SEM (1506),0
643,3,10,3,001-SEM (1098),002-SEM (1414),001-SEM (1413),0
644,3,8,2,025-SEM (1461),001-SEM (1108),001-LEC (1302),0
645,3,8,3,002-SEM (1086),001-SEM (1410),NA,0
646,3,10,3,005-SEM (1509),006-SEM (1510),001-LEC (1403),0
647,3,8,5,002-SEM (1092),001-SEM (1124),NA,0
648,3,10,2,002-SEM (1476),005-SEM (1059),002-SEM (1825),0
649,3,8,3,004-SEM (1056),002-SEM (1073),NA,0
650,3,10,5,004-SEM (1440),007-SEM (1511),001-SEM (1052),0
651,2,8,2,007-SEM (1511),011-SEM (1447),002-SEM (1825),0
652,2,8,2,007-SEM (1443),001-SEM (1054),001-LEC (1568),0
653,2,10,5,001-SEM (1109),001-SEM (1075),006-SEM (1198),0
654,2,10,2,009-SEM (1445),014-SEM (1184),001-SEM (1122),0
655,2,8,5,013-SEM (1183),001-SEM (1390),NA,0
656,2,8,5,001-SEM (1327),016-SEM (1452),001-SEM (1106),0
657,2,8,2,007-SEM (1511),001-SEM (1055),004-SEM (1056),0
658,2,8,2,001-SEM (1342),005-SEM (1199),NA,0
659,2,8,2,001-SEM (1053),001-SEM (1112),NA,0
660,2,10,4,001-SEM (1065),016-SEM (1186),018-SEM (1454),0
661,2,10,5,001-SEM (1531),001-SEM (1052),001-SEM (1485),0
662,2,10,2,001-SEM (1479),001-LEC (1312),025-SEM (1461),0
663,2,8,3,001-SEM (1410),001-LEC (1320),NA,0
664,2,8,4,001-SEM (1382),004-SEM (1056),NA,0
665,2,10,1,001-SEM (1078),001-SEM (1541),001-SEM (1088),0
666,2,10,2,001-SEM (1067),005-LEC (1307),001-SEM (1537),0
667,2,8,2,001-SEM (1063),022-SEM (1192),NA,0
668,2,8,3,002-SEM (1526),005-SEM (1199),002-SEM (1093),0
669,2,10,1,001-SEM (1054),001-LEC (1398),004-SEM (1936),0
670,2,10,1,001-LEC (1320),001-SEM (1111),001-SEM (1521),0
671,2,10,1,001-SEM (1541),003-SEM (1299),001-SEM (1505),0
672,2,10,4,001-SEM (1343),001-SEM (1384),001-SEM (1334),0
673,2,8,2,001-SEM (1122),001-SEM (1521),002-SEM (1827),0
674,2,8,1,002-SEM (1393),023-SEM (1193),NA,0
675,2,10,2,001-SEM (1054),002-SEM (1129),001-SEM (1410),0
676,2,10,5,002-SEM (1086),001-SEM (1052),002-SEM (1087),0
677,2,8,4,001-SEM (1384),001-SEM (1097),NA,0
678,2,8,2,002-SEM (1827),026-SEM (1462),001-SEM (1404),0
679,2,8,5,001-SEM (1076),001-LEC (1066),NA,0
680,2,8,3,001-SEM (1326),014-SEM (1450),001-LEC (1337),0
681,2,8,2,003-SEM (1507),001-LEC (1389),001-SEM (1111),0
682,2,8,3,001-SEM (1078),001-SEM (1125),NA,0
683,2,10,4,001-LEC (1312),006-LEC (1396),001-SEM (1392),1
684,2,8,3,001-SEM (1394),001-LEC (1370),NA,0
685,2,10,5,005-LEC (1368),024-SEM (1194),003-LEC (1385),0
686,2,8,2,001-SEM (1054),001-SEM (1504),001-SEM (1121),0
687,2,10,3,001-LEC (1348),001-SEM (1115),001-SEM (1346),0
688,2,10,1,001-SEM (1108),001-LEC (1324),026-SEM (1462),0
689,2,10,2,001-SEM (1395),002-SEM (1405),001-SEM (1065),0
690,2,10,5,015-SEM (1185),001-SEM (1122),007-SEM (1491),0
691,2,10,4,001-SEM (1076),014-SEM (1184),013-SEM (1449),0
692,2,10,3,001-SEM (1404),026-SEM (1462),001-LEC (1061),0
693,2,8,5,001-SEM (1079),005-LEC (1307),NA,0
694,2,10,5,001-SEM (1050),008-SEM (1202),013-SEM (1449),0
695,2,10,2,026-SEM (1462),001-LEC (1398),001-SEM (1406),0
696,2,8,2,004-LEC (1305),001-SEM (1055),NA,0
697,2,10,4,001-SEM (1065),006-LEC (1396),001-SEM (1075),0
698,2,10,2,002-SEM (1470),020-SEM (1190),013-SEM (1183),0
699,2,8,2,004-SEM (1056),002-SEM (1825),001-SEM (1065),0
700,2,10,1,005-SEM (1441),001-SEM (1109),001-SEM (1098),0
701,2,10,5,022-SEM (1192),001-LEC (1389),026-SEM (1462),0
702,2,10,5,001-SEM (1125),001-SEM (1480),001-LEC (1398),0
703,2,10,2,004-LEC (1305),005-SEM (1199),003-SEM (1527),0
704,2,10,1,022-SEM (1458),001-SEM (1501),001-SEM (1084),0
705,2,8,2,004-SEM (1056),001-SEM (1110),NA,0
706,2,8,5,001-SEM (1394),002-SEM (1474),022-SEM (1192),0
707,2,10,2,001-SEM (1065),001-SEM (1125),001-LEC (1029),0
708,2,10,4,001-SEM (1556),008-SEM (1512),001-SEM (1075),0
709,2,10,2,001-SEM (1112),001-SEM (1115),003-SEM (1299),0
710,2,8,4,018-SEM (1454),005-SEM (1059),001-SEM (1078),0
711,2,8,3,008-SEM (1512),001-SEM (1485),001-SEM (1524),0
712,2,10,1,001-SEM (1501),001-SEM (1105),001-SEM (1054),0
713,2,10,4,001-LEC (1066),001-SEM (1078),002-SEM (1557),0
714,2,10,3,001-SEM (1108),001-SEM (1076),001-SEM (1097),0
715,2,8,5,020-SEM (1456),018-SEM (1188),001-SEM (1128),0
716,2,8,2,004-SEM (1488),014-SEM (1450),021-SEM (1191),0
717,2,8,1,001-SEM (1084),026-SEM (1462),024-SEM (1460),0
718,2,10,4,002-SEM (1557),002-SEM (1506),007-SEM (1511),0
719,2,8,1,002-SEM (1825),016-SEM (1186),020-SEM (1456),0
720,2,8,5,001-SEM (1406),016-SEM (1452),001-SEM (1052),0
721,2,8,5,011-SEM (1447),001-SEM (1124),001-SEM (1392),0
722,2,10,3,024-SEM (1460),005-SEM (1199),001-LEC (1061),0
723,2,8,2,001-SEM (1048),001-SEM (1067),NA,0
724,2,8,4,007-SEM (1511),007-SEM (1491),001-SEM (1088),0
725,2,8,4,018-SEM (1188),001-SEM (1101),NA,0
726,2,8,2,015-SEM (1451),011-SEM (1447),001-SEM (1105),0
727,2,10,2,002-SEM (1365),001-LEC (1061),001-SEM (1537),0
728,2,10,3,001-SEM (1391),002-SEM (1092),001-LEC (1389),0
729,2,8,2,001-SEM (1934),001-SEM (1118),001-SEM (1341),0
730,2,8,1,006-SEM (1510),001-SEM (1101),003-LEC (1385),0
731,2,10,4,007-SEM (1443),002-SEM (1318),005-SEM (1441),0
732,2,10,3,001-SEM (1358),001-SEM (1097),004-SEM (1056),0
733,2,8,4,015-SEM (1185),001-SEM (1080),NA,0
734,2,8,1,001-SEM (1080),001-SEM (1401),NA,0
735,2,10,1,001-LEC (1568),002-SEM (1092),002-SEM (1827),0
736,2,10,4,001-SEM (1381),003-SEM (1487),001-SEM (1055),0
737,2,8,4,006-LEC (1396),005-LEC (1368),NA,1
738,2,8,4,003-SEM (1487),001-SEM (1382),001-SEM (1067),0
739,2,8,2,001-SEM (1525),001-LEC (1029),001-SEM (1128),0
740,2,10,4,001-SEM (1078),001-SEM (1505),001-LEC (1312),0
741,2,8,1,009-SEM (1445),002-SEM (1393),002-SEM (1332),0
742,2,8,3,001-SEM (1075),014-SEM (1184),NA,0
743,2,10,2,004-LEC (1387),002-SEM (1365),015-SEM (1451),0
744,2,8,1,001-SEM (1410),001-LEC (1398),NA,0
745,2,10,4,001-SEM (1342),001-SEM (1098),020-SEM (1456),0
746,2,10,5,002-SEM (1086),001-SEM (1052),003-SEM (1487),0
747,2,10,3,001-SEM (1392),015-SEM (1451),001-LEC (1303),0
748,2,10,5,001-SEM (1485),002-SEM (1092),006-SEM (1510),0
749,2,10,1,023-SEM (1193),001-SEM (1358),008-SEM (1492),0
750,2,10,2,001-SEM (1065),001-SEM (1050),002-SEM (1123),0
751,2,8,4,016-SEM (1186),002-SEM (1506),001-LEC (1061),0
752,2,10,3,005-SEM (1489),018-SEM (1454),001-SEM (1479),0
753,2,10,1,001-SEM (1381),002-SEM (1486),004-LEC (1387),0
754,2,10,1,001-SEM (1121),019-SEM (1455),021-SEM (1457),0
755,2,10,2,002-SEM (1470),021-SEM (1191),004-LEC (1305),0
756,2,10,4,005-SEM (1441),008-SEM (1512),001-SEM (1099),0
757,2,8,3,002-SEM (1332),001-LEC (1064),NA,0
758,2,8,5,006-SEM (1198),002-SEM (1318),NA,0
759,2,10,4,002-LEC (1352),004-LEC (1305),002-SEM (1484),0
760,2,10,5,002-SEM (1332),001-SEM (1376),002-SEM (1123),0
761,2,8,1,001-SEM (1559),001-SEM (1406),NA,0
762,2,10,4,009-SEM (1445),017-SEM (1453),001-SEM (1055),0
763,2,10,4,002-SEM (1092),002-SEM (1318),001-SEM (1359),1
764,2,8,5,001-SEM (1113),008-SEM (1492),001-SEM (1083),0
765,2,8,5,020-SEM (1456),006-LEC (1396),002-SEM (1472),0
766,2,8,1,001-SEM (1381),001-SEM (1108),NA,0
767,2,8,2,001-LEC (1061),003-SEM (1507),009-SEM (1445),0
768,2,8,1,003-SEM (1377),003-SEM (1527),002-SEM (1405),0
769,2,8,5,001-SEM (1109),002-SEM (1484),001-SEM (1110),0
770,2,10,2,001-SEM (1063),001-SEM (1128),002-SEM (1484),0
771,2,10,5,001-SEM (1128),001-LEC (1029),001-LEC (1066),0
772,2,10,4,001-SEM (1053),013-SEM (1183),001-LEC (1373),0
773,2,10,4,001-SEM (1343),001-SEM (1382),007-SEM (1511),0
774,2,10,1,026-SEM (1462),002-SEM (1472),001-SEM (1401),0
775,2,10,3,001-SEM (1934),025-SEM (1461),001-SEM (1346),0
776,2,10,1,001-SEM (1392),004-SEM (1936),001-SEM (1413),0
777,2,10,2,011-SEM (1447),001-LEC (1029),001-SEM (1113),0
778,2,10,1,016-SEM (1186),001-SEM (1479),025-SEM (1461),0
779,2,10,5,007-SEM (1443),001-SEM (1088),002-SEM (1073),0
780,2,10,5,016-SEM (1452),018-SEM (1188),001-LEC (1126),0
781,2,10,2,001-SEM (1541),002-SEM (1470),003-SEM (1507),0
