Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
392,3,10,1,022-SEM (1192),001-SEM (1392),001-LEC (1349),0
393,3,8,4,013-SEM (1183),002-SEM (1092),NA,0
394,3,10,4,001-LEC (1312),005-LEC (1307),001-SEM (1078),0
395,3,10,3,001-SEM (1541),001-SEM (1076),001-SEM (1413),0
396,3,10,1,022-SEM (1192),002-SEM (1129),004-SEM (1440),0
397,3,8,2,001-SEM (1125),001-LEC (1061),NA,0
398,3,8,1,001-SEM (1054),001-SEM (1075),NA,0
399,3,10,2,001-SEM (1108),001-SEM (1343),001-SEM (1521),0
400,3,10,4,001-SEM (1078),004-SEM (1936),001-SEM (1501),0
401,3,10,5,025-SEM (1461),006-SEM (1198),004-LEC (1305),0
402,3,8,1,022-SEM (1192),005-SEM (1199),NA,0
403,3,8,3,025-SEM (1461),001-SEM (1521),003-SEM (1439),0
404,3,10,1,009-SEM (1445),002-SEM (1484),001-SEM (1521),0
405,3,8,3,012-SEM (1448),022-SEM (1192),002-SEM (1129),0
406,3,8,1,001-SEM (1504),004-SEM (1488),001-SEM (1327),0
407,3,8,1,001-LEC (1398),022-SEM (1192),NA,0
408,3,10,4,005-SEM (1441),002-SEM (1087),006-SEM (1090),0
409,3,10,5,001-SEM (1080),003-LEC (1385),008-SEM (1202),0
410,3,10,3,002-SEM (1093),016-SEM (1186),004-SEM (1936),0
411,3,10,5,001-SEM (1063),001-SEM (1382),016-SEM (1452),0
412,3,10,3,020-SEM (1456),006-SEM (1198),003-SEM (1487),0
413,3,10,4,002-SEM (1074),007-SEM (1201),014-SEM (1184),0
414,3,8,4,002-SEM (1365),001-SEM (1055),NA,0
415,3,8,4,002-SEM (1311),001-SEM (1052),NA,0
416,3,10,2,001-SEM (1361),004-SEM (1488),001-LEC (1302),0
417,3,10,2,001-SEM (1114),001-SEM (1048),002-SEM (1506),0
418,3,10,4,001-SEM (1394),013-SEM (1183),001-SEM (1052),0
419,3,10,4,001-SEM (1505),002-SEM (1414),001-SEM (1556),0
420,3,10,4,001-SEM (1078),001-SEM (1341),020-SEM (1456),0
421,3,10,1,023-SEM (1459),001-SEM (1504),018-SEM (1188),0
422,3,8,5,001-SEM (1345),002-SEM (1093),NA,0
423,3,8,5,001-SEM (1367),001-SEM (1359),NA,1
424,3,8,1,025-SEM (1461),001-SEM (1327),001-SEM (1085),0
425,3,8,5,006-SEM (1510),001-SEM (1537),024-SEM (1460),0
426,3,10,2,023-SEM (1193),001-SEM (1404),002-SEM (1484),0
427,3,8,3,001-SEM (1098),002-SEM (1526),001-SEM (1084),0
428,3,10,1,002-LEC (1352),001-SEM (1395),001-SEM (1521),0
429,3,10,3,001-SEM (1479),022-SEM (1192),001-SEM (1097),0
430,3,8,1,008-SEM (1202),002-SEM (1365),NA,0
431,3,10,4,005-SEM (1441),011-SEM (1447),006-LEC (1396),0
432,3,10,1,017-SEM (1453),020-SEM (1190),001-SEM (1390),0
433,3,8,4,001-SEM (1327),002-SEM (1095),NA,0
434,3,10,4,006-LEC (1396),001-LEC (1568),013-SEM (1183),0
435,3,8,3,001-LEC (1370),003-SEM (1439),001-SEM (1327),0
436,3,10,4,004-SEM (1440),003-LEC (1328),002-SEM (1484),0
437,3,8,4,001-LEC (1066),004-SEM (1936),008-SEM (1444),0
438,3,8,3,001-LEC (1337),001-SEM (1384),NA,0
439,3,8,4,001-LEC (1303),001-SEM (1063),NA,0
440,3,8,2,002-SEM (1506),001-SEM (1122),001-SEM (1055),0
441,3,8,1,001-LEC (1126),002-SEM (1484),001-SEM (1115),0
442,3,10,5,001-SEM (1125),001-SEM (1065),001-SEM (1480),0
443,3,8,5,001-SEM (1078),001-SEM (1401),NA,0
444,3,10,5,018-SEM (1188),005-SEM (1509),001-SEM (1096),0
445,3,8,2,014-SEM (1184),001-SEM (1535),001-SEM (1051),0
446,3,10,3,001-SEM (1381),002-SEM (1486),001-SEM (1054),0
447,3,10,3,001-SEM (1343),001-SEM (1413),008-SEM (1492),0
448,3,8,3,005-SEM (1199),002-SEM (1526),024-SEM (1460),0
449,3,10,1,001-SEM (1112),023-SEM (1193),002-SEM (1414),0
450,3,10,5,024-SEM (1460),002-SEM (1472),001-SEM (1381),0
451,3,10,1,001-SEM (1326),001-LEC (1068),001-SEM (1111),0
452,3,8,2,001-SEM (1343),002-SEM (1827),001-LEC (1126),0
453,3,8,2,001-SEM (1341),003-SEM (1507),013-SEM (1183),0
454,3,10,3,001-SEM (1115),001-SEM (1118),006-SEM (1490),0
455,3,8,5,002-SEM (1506),001-SEM (1556),001-SEM (1341),0
456,3,10,4,004-SEM (1056),001-SEM (1358),001-LEC (1373),0
457,3,10,1,002-SEM (1095),002-SEM (1414),002-SEM (1506),0
458,3,8,4,002-SEM (1365),006-SEM (1090),NA,1
459,3,10,2,001-SEM (1121),002-SEM (1311),006-SEM (1442),0
460,3,10,2,001-SEM (1119),001-LEC (1312),001-SEM (1108),0
461,3,10,2,001-LEC (1312),001-SEM (1395),013-SEM (1183),0
462,3,10,3,006-SEM (1090),001-SEM (1111),019-SEM (1455),0
463,3,10,3,001-SEM (1106),016-SEM (1452),002-SEM (1123),0
464,3,10,3,001-SEM (1409),005-SEM (1059),001-SEM (1082),0
465,3,8,1,002-SEM (1557),001-SEM (1115),001-SEM (1116),0
466,3,10,1,001-SEM (1541),021-SEM (1457),004-SEM (1936),0
467,3,10,2,015-SEM (1451),012-SEM (1448),024-SEM (1194),0
468,3,10,3,020-SEM (1456),003-SEM (1377),001-LEC (1068),0
469,3,8,5,025-SEM (1461),001-SEM (1108),001-SEM (1055),0
470,3,10,4,001-SEM (1098),020-SEM (1456),001-LEC (1320),0
471,3,10,3,001-SEM (1118),002-SEM (1095),002-SEM (1472),0
472,3,10,4,001-SEM (1096),001-LEC (1068),005-SEM (1489),0
473,3,10,4,001-SEM (1098),007-SEM (1491),006-LEC (1396),0
474,3,10,2,001-SEM (1065),002-SEM (1825),024-SEM (1194),0
475,3,8,1,001-SEM (1524),001-SEM (1376),001-SEM (1482),0
476,3,8,3,001-SEM (1055),001-LEC (1403),NA,0
477,3,8,5,009-SEM (1445),001-SEM (1109),001-SEM (1358),0
478,3,10,5,004-SEM (1488),001-SEM (1410),001-SEM (1327),0
479,3,10,3,002-SEM (1827),003-LEC (1385),001-SEM (1118),0
480,3,8,4,001-SEM (1525),001-SEM (1505),003-SEM (1377),0
481,3,8,5,001-LEC (1302),001-SEM (1531),016-SEM (1186),0
482,3,8,5,001-SEM (1063),004-SEM (1508),004-LEC (1305),0
483,3,8,5,001-SEM (1525),005-SEM (1441),023-SEM (1193),0
484,3,10,1,001-SEM (1112),001-LEC (1568),017-SEM (1453),0
485,3,8,1,001-SEM (1367),002-SEM (1825),001-LEC (1349),0
486,3,10,2,003-SEM (1507),002-SEM (1827),010-SEM (1446),0
487,3,8,4,006-SEM (1198),001-SEM (1065),NA,0
488,3,10,2,005-SEM (1059),005-SEM (1199),002-SEM (1472),0
489,3,10,3,007-SEM (1511),003-SEM (1439),008-SEM (1202),0
490,3,8,2,015-SEM (1451),026-SEM (1462),023-SEM (1193),0
491,3,10,5,019-SEM (1455),001-SEM (1125),002-SEM (1557),0
492,3,10,2,001-SEM (1122),001-SEM (1482),019-SEM (1189),0
493,3,8,5,006-SEM (1198),002-SEM (1526),001-LEC (1398),0
494,3,8,1,001-SEM (1115),001-LEC (1349),NA,0
495,3,10,5,001-SEM (1108),001-LEC (1061),002-SEM (1086),0
496,3,8,4,001-LEC (1348),001-SEM (1358),NA,0
497,3,8,2,002-SEM (1365),002-SEM (1123),NA,0
498,3,8,4,005-LEC (1307),001-SEM (1358),NA,1
499,3,10,4,001-SEM (1359),001-SEM (1376),003-LEC (1354),1
500,3,10,4,001-LEC (1348),002-SEM (1318),001-SEM (1075),0
501,3,8,5,001-SEM (1085),006-SEM (1442),001-SEM (1407),0
502,3,8,1,005-SEM (1199),001-SEM (1394),NA,0
503,3,10,3,023-SEM (1193),001-SEM (1083),016-SEM (1186),0
504,3,10,4,001-SEM (1384),006-LEC (1396),002-SEM (1365),0
505,3,10,5,001-LEC (1370),001-SEM (1075),001-SEM (1535),0
506,3,10,5,002-SEM (1825),006-SEM (1198),001-SEM (1088),0
507,3,10,4,001-SEM (1076),001-LEC (1066),001-LEC (1312),0
508,3,8,4,001-SEM (1556),019-SEM (1189),001-LEC (1348),0
509,3,10,3,001-SEM (1109),001-SEM (1485),006-SEM (1510),0
510,3,8,1,001-SEM (1376),001-LEC (1320),NA,1
511,3,10,2,001-SEM (1485),002-SEM (1470),001-SEM (1111),0
512,3,10,4,015-SEM (1185),001-SEM (1078),001-SEM (1367),0
513,3,8,4,001-SEM (1524),003-LEC (1328),001-LEC (1389),0
514,3,10,1,001-SEM (1082),007-SEM (1201),001-SEM (1110),0
515,3,8,4,002-SEM (1486),001-LEC (1348),001-SEM (1524),0
516,3,10,5,001-SEM (1053),006-LEC (1396),022-SEM (1192),0
517,3,8,2,008-SEM (1492),001-SEM (1051),001-SEM (1122),0
518,3,10,3,001-LEC (1061),001-LEC (1337),024-SEM (1194),0
519,3,8,4,001-SEM (1050),001-SEM (1084),NA,0
520,3,8,5,007-SEM (1491),011-SEM (1447),004-SEM (1440),0
521,3,10,4,001-LEC (1337),001-LEC (1374),002-SEM (1365),1
522,3,8,3,001-SEM (1346),001-LEC (1126),NA,0
523,3,10,5,011-SEM (1447),001-LEC (1066),023-SEM (1459),0
524,3,10,4,002-SEM (1086),001-LEC (1349),001-SEM (1537),0
525,3,10,2,012-SEM (1448),020-SEM (1190),001-SEM (1111),0
526,3,10,5,001-LEC (1302),001-SEM (1122),006-SEM (1510),0
527,3,10,4,001-LEC (1324),001-LEC (1312),002-SEM (1073),0
528,3,8,2,012-SEM (1448),015-SEM (1451),001-LEC (1389),0
529,3,10,3,001-SEM (1406),001-LEC (1374),001-SEM (1109),0
530,3,8,2,001-SEM (1054),001-SEM (1341),NA,0
531,3,10,4,005-SEM (1441),002-SEM (1087),001-LEC (1302),0
532,3,8,5,001-SEM (1350),021-SEM (1191),NA,0
533,3,10,2,003-SEM (1299),002-SEM (1827),021-SEM (1191),0
534,3,8,5,002-SEM (1129),001-LEC (1348),NA,0
535,3,8,5,001-SEM (1391),002-SEM (1827),001-SEM (1479),0
536,3,10,3,003-SEM (1527),022-SEM (1192),001-LEC (1029),0
537,3,8,1,001-SEM (1122),003-LEC (1385),NA,1
538,3,10,5,002-SEM (1476),001-SEM (1525),001-SEM (1119),0
539,3,10,2,004-SEM (1488),001-SEM (1106),001-SEM (1111),0
540,3,8,5,001-SEM (1343),020-SEM (1456),001-LEC (1029),0
541,3,8,4,002-SEM (1093),001-SEM (1055),NA,0
542,3,8,4,001-SEM (1063),001-SEM (1084),NA,0
543,3,8,5,001-SEM (1394),001-SEM (1119),NA,0
544,3,10,4,006-LEC (1396),001-LEC (1337),001-LEC (1349),1
545,3,10,1,003-LEC (1328),001-SEM (1121),001-SEM (1334),0
546,3,10,4,002-SEM (1506),002-SEM (1318),001-SEM (1080),0
547,3,8,2,001-SEM (1504),003-SEM (1299),001-LEC (1389),0
548,3,10,2,001-LEC (1126),002-SEM (1484),003-SEM (1299),0
549,3,8,4,001-SEM (1083),001-SEM (1525),002-SEM (1318),0
550,3,10,1,001-LEC (1348),008-SEM (1492),006-SEM (1090),0
551,3,10,4,006-SEM (1442),005-LEC (1307),001-LEC (1061),0
552,3,10,1,001-LEC (1324),001-SEM (1531),001-SEM (1076),0
553,3,8,5,001-LEC (1403),003-SEM (1377),NA,0
554,3,8,2,016-SEM (1452),001-SEM (1128),002-SEM (1526),0
555,3,8,3,001-SEM (1054),001-SEM (1394),NA,0
556,3,10,2,002-SEM (1472),001-SEM (1501),001-SEM (1404),0
557,3,8,4,001-SEM (1342),001-SEM (1053),NA,0
558,3,8,3,002-SEM (1092),002-SEM (1526),006-LEC (1396),0
559,3,8,2,001-SEM (1111),001-SEM (1065),NA,0
560,3,10,1,001-SEM (1104),002-SEM (1086),001-SEM (1101),0
561,3,8,2,001-SEM (1395),022-SEM (1458),023-SEM (1193),0
562,3,8,4,003-LEC (1328),001-SEM (1075),NA,0
563,3,8,1,001-SEM (1081),001-SEM (1082),NA,0
564,3,8,3,001-SEM (1111),002-SEM (1311),NA,0
565,3,8,2,001-SEM (1342),002-SEM (1484),001-SEM (1485),0
566,3,8,5,001-SEM (1535),016-SEM (1452),021-SEM (1457),0
567,3,10,5,001-LEC (1370),001-LEC (1029),002-LEC (1352),0
568,3,8,3,021-SEM (1191),017-SEM (1453),001-LEC (1312),0
569,3,8,2,001-SEM (1112),001-SEM (1105),NA,0
570,3,8,4,016-SEM (1452),020-SEM (1456),001-SEM (1091),0
571,3,10,3,001-SEM (1110),001-SEM (1096),001-LEC (1398),0
572,3,10,1,001-SEM (1406),001-SEM (1504),005-SEM (1489),0
573,3,8,2,003-SEM (1507),001-SEM (1119),012-SEM (1448),0
574,3,8,2,001-SEM (1115),001-LEC (1389),NA,0
575,3,8,5,002-SEM (1472),001-SEM (1067),001-SEM (1081),0
576,3,10,5,001-SEM (1410),004-SEM (1936),001-SEM (1350),0
577,3,8,1,001-SEM (1116),002-SEM (1093),NA,1
578,3,8,5,001-SEM (1395),005-SEM (1489),001-SEM (1394),0
579,3,10,2,021-SEM (1191),019-SEM (1189),001-SEM (1537),0
580,3,8,1,020-SEM (1456),001-SEM (1410),019-SEM (1455),0
581,3,8,1,001-SEM (1112),001-SEM (1391),NA,0
582,3,10,4,001-SEM (1367),001-SEM (1098),006-SEM (1442),0
583,3,10,2,001-LEC (1398),001-SEM (1104),001-SEM (1052),0
584,3,8,5,001-SEM (1109),002-SEM (1087),NA,0
585,3,10,3,002-SEM (1095),007-SEM (1511),001-SEM (1343),0
586,3,8,3,001-SEM (1504),001-SEM (1376),001-SEM (1479),0
587,3,8,3,001-SEM (1376),008-SEM (1444),001-SEM (1541),0
588,3,10,1,001-SEM (1559),022-SEM (1458),006-SEM (1198),0
589,3,8,2,002-SEM (1484),001-SEM (1116),001-LEC (1389),0
590,3,10,1,001-SEM (1361),006-SEM (1198),021-SEM (1457),0
591,3,10,1,008-SEM (1202),018-SEM (1188),001-SEM (1404),0
592,3,8,1,022-SEM (1458),001-SEM (1531),001-SEM (1505),0
593,3,8,5,001-SEM (1504),001-SEM (1407),026-SEM (1462),0
594,3,10,3,001-SEM (1101),012-SEM (1448),001-SEM (1096),0
595,3,10,5,004-SEM (1488),002-SEM (1474),001-SEM (1376),0
596,3,10,5,002-SEM (1474),001-SEM (1531),011-SEM (1447),0
597,3,10,3,002-SEM (1474),001-SEM (1406),001-SEM (1376),0
598,3,10,2,002-SEM (1365),005-SEM (1059),014-SEM (1450),0
599,3,8,5,001-LEC (1389),001-SEM (1367),NA,0
600,3,8,1,001-LEC (1320),001-SEM (1121),NA,0
601,3,8,2,001-SEM (1048),001-LEC (1312),NA,0
602,3,8,3,001-SEM (1382),002-LEC (1352),NA,0
603,3,8,5,003-LEC (1354),015-SEM (1451),001-SEM (1078),0
604,3,8,2,011-SEM (1447),001-SEM (1525),001-SEM (1361),0
605,3,10,1,002-SEM (1414),001-SEM (1112),001-LEC (1374),0
606,3,8,2,001-SEM (1525),010-SEM (1446),001-SEM (1109),0
607,3,8,2,001-LEC (1126),001-SEM (1125),NA,0
608,3,10,5,001-SEM (1501),002-SEM (1311),001-SEM (1504),0
609,3,10,1,002-SEM (1092),001-SEM (1110),006-SEM (1490),0
610,3,8,4,001-SEM (1076),002-SEM (1092),NA,0
611,3,10,5,001-SEM (1063),001-SEM (1525),002-SEM (1472),0
612,3,10,5,006-SEM (1090),001-SEM (1098),002-SEM (1332),0
613,3,10,5,001-SEM (1361),001-SEM (1076),001-LEC (1126),0
614,3,10,5,001-SEM (1480),023-SEM (1193),001-SEM (1326),0
615,3,10,2,001-LEC (1064),001-SEM (1105),005-SEM (1199),0
616,3,8,3,002-SEM (1095),001-SEM (1541),NA,0
617,3,10,2,001-SEM (1106),001-LEC (1398),005-SEM (1059),0
618,3,8,3,003-SEM (1487),001-SEM (1410),001-SEM (1101),0
619,3,10,5,005-SEM (1199),013-SEM (1183),001-SEM (1091),0
620,3,10,5,001-SEM (1099),001-SEM (1504),001-LEC (1324),0
621,3,8,1,001-LEC (1320),001-SEM (1122),NA,1
622,3,10,4,001-SEM (1334),004-SEM (1936),001-SEM (1079),0
623,3,8,3,006-SEM (1198),001-SEM (1504),007-SEM (1201),0
624,3,8,5,001-SEM (1342),002-SEM (1472),014-SEM (1450),0
625,3,10,4,001-SEM (1345),004-SEM (1440),003-SEM (1507),0
626,3,8,4,002-SEM (1086),002-SEM (1073),NA,0
627,3,10,3,007-SEM (1511),001-SEM (1097),001-LEC (1068),0
628,3,8,4,001-SEM (1079),001-SEM (1067),NA,0
629,3,10,2,001-SEM (1050),001-SEM (1119),007-SEM (1511),0
630,3,8,4,005-LEC (1368),008-SEM (1444),001-SEM (1391),0
631,3,8,5,001-LEC (1061),001-SEM (1105),NA,0
632,3,8,2,003-SEM (1507),001-SEM (1934),001-LEC (1126),0
633,3,10,4,001-LEC (1374),001-SEM (1052),002-SEM (1092),0
634,3,8,3,002-SEM (1318),001-SEM (1934),001-SEM (1391),0
635,3,10,4,004-SEM (1936),001-SEM (1078),002-SEM (1486),0
636,3,8,1,018-SEM (1454),008-SEM (1202),003-SEM (1487),0
637,3,8,4,001-LEC (1068),001-LEC (1320),NA,1
638,3,8,2,001-LEC (1061),005-LEC (1307),NA,0
639,3,10,4,002-SEM (1393),006-SEM (1198),004-SEM (1056),0
640,3,8,2,006-SEM (1442),008-SEM (1492),001-SEM (1104),0
641,3,8,4,003-SEM (1439),002-SEM (1484),001-LEC (1568),0
642,3,10,3,001-SEM (1065),001-LEC (1370),001-SEM (1485),0
643,3,8,2,001-SEM (1051),005-LEC (1368),NA,0
644,3,8,1,001-SEM (1358),009-SEM (1445),008-SEM (1492),0
645,3,8,5,006-SEM (1490),001-SEM (1099),003-SEM (1299),0
646,3,10,4,001-SEM (1346),002-SEM (1093),001-LEC (1064),0
647,3,8,4,005-LEC (1368),002-SEM (1484),002-SEM (1470),0
648,3,8,4,001-SEM (1350),003-SEM (1507),001-LEC (1337),0
649,3,10,4,001-SEM (1076),016-SEM (1186),001-SEM (1081),0
650,3,8,1,013-SEM (1449),002-SEM (1129),003-LEC (1328),0
651,2,10,5,001-LEC (1126),001-LEC (1066),001-SEM (1115),0
652,2,8,4,001-SEM (1341),001-LEC (1320),NA,0
653,2,8,2,001-LEC (1398),022-SEM (1192),NA,0
654,2,10,3,001-SEM (1391),001-SEM (1480),001-SEM (1105),0
655,2,10,5,008-SEM (1492),001-LEC (1320),005-SEM (1059),0
656,2,10,2,002-SEM (1474),001-SEM (1341),001-LEC (1029),0
657,2,8,5,004-SEM (1056),001-SEM (1345),NA,0
658,2,10,3,021-SEM (1457),002-SEM (1405),001-SEM (1407),0
659,2,8,2,001-LEC (1064),001-SEM (1541),NA,0
660,2,8,5,001-SEM (1098),001-SEM (1053),NA,0
661,2,8,3,001-SEM (1541),001-SEM (1054),NA,0
662,2,8,5,025-SEM (1461),024-SEM (1460),001-LEC (1337),0
663,2,8,1,001-SEM (1082),001-SEM (1108),NA,0
664,2,10,3,008-SEM (1202),017-SEM (1453),001-LEC (1398),0
665,2,10,5,001-SEM (1409),001-SEM (1048),001-SEM (1076),0
666,2,8,1,001-SEM (1048),001-SEM (1110),NA,0
667,2,10,3,001-SEM (1505),006-SEM (1198),001-LEC (1302),0
668,2,10,5,022-SEM (1458),004-LEC (1387),001-SEM (1128),0
669,2,8,5,001-SEM (1485),002-SEM (1093),001-SEM (1067),0
670,2,8,5,001-LEC (1061),001-SEM (1934),023-SEM (1459),0
671,2,10,1,003-LEC (1385),002-SEM (1476),001-SEM (1401),0
672,2,10,3,001-SEM (1541),001-SEM (1084),002-LEC (1352),0
673,2,8,3,001-SEM (1327),001-SEM (1406),NA,0
674,2,10,2,001-SEM (1122),002-SEM (1405),003-SEM (1527),0
675,2,8,3,001-LEC (1068),001-LEC (1398),NA,1
676,2,8,5,001-SEM (1063),001-SEM (1097),NA,0
677,2,8,3,022-SEM (1192),017-SEM (1453),001-SEM (1541),0
678,2,8,5,019-SEM (1455),001-SEM (1524),020-SEM (1190),0
679,2,10,5,007-SEM (1443),001-SEM (1076),001-SEM (1409),0
680,2,8,5,024-SEM (1460),001-SEM (1096),001-LEC (1324),0
681,2,10,2,001-SEM (1105),005-SEM (1199),004-SEM (1508),0
682,2,10,3,004-LEC (1305),003-LEC (1385),002-SEM (1123),0
683,2,10,5,001-LEC (1066),001-SEM (1343),001-LEC (1374),0
684,2,10,5,001-SEM (1326),001-LEC (1066),003-SEM (1439),0
685,2,10,4,006-SEM (1510),005-SEM (1441),001-SEM (1083),0
686,2,10,2,004-SEM (1488),001-SEM (1067),001-SEM (1521),0
687,2,8,1,001-LEC (1403),001-SEM (1391),NA,0
688,2,8,1,001-SEM (1482),001-SEM (1085),001-SEM (1392),0
689,2,8,5,001-SEM (1076),008-SEM (1202),NA,0
690,2,8,3,001-SEM (1096),001-SEM (1115),NA,0
691,2,10,3,006-LEC (1396),001-LEC (1312),001-SEM (1048),0
692,2,10,2,001-SEM (1119),011-SEM (1447),024-SEM (1194),0
693,2,8,3,012-SEM (1448),001-SEM (1067),001-LEC (1320),0
694,2,10,5,003-SEM (1439),001-SEM (1122),007-SEM (1511),0
695,2,8,2,001-SEM (1108),001-SEM (1111),NA,0
696,2,10,4,002-SEM (1470),001-SEM (1525),002-SEM (1506),0
697,2,10,4,002-SEM (1365),001-SEM (1343),001-SEM (1096),0
698,2,8,2,008-SEM (1202),001-SEM (1401),NA,0
699,2,10,4,001-SEM (1501),002-SEM (1414),003-SEM (1487),0
700,2,10,4,016-SEM (1452),001-SEM (1076),003-LEC (1328),0
701,2,8,5,002-SEM (1393),001-SEM (1119),NA,1
702,2,8,4,017-SEM (1453),002-SEM (1318),001-SEM (1067),0
703,2,8,2,026-SEM (1462),025-SEM (1461),001-LEC (1302),0
704,2,10,3,002-SEM (1123),001-SEM (1124),005-SEM (1489),0
705,2,10,5,002-SEM (1472),001-SEM (1346),001-SEM (1395),0
706,2,8,5,001-SEM (1076),006-SEM (1090),NA,0
707,2,10,1,001-SEM (1111),001-SEM (1395),002-SEM (1414),0
708,2,10,4,001-SEM (1052),005-LEC (1307),001-SEM (1055),0
709,2,8,5,001-SEM (1342),001-SEM (1346),NA,0
710,2,8,2,014-SEM (1450),004-LEC (1305),002-SEM (1506),0
711,2,10,2,008-SEM (1202),002-SEM (1365),002-SEM (1311),0
712,2,8,5,003-SEM (1439),016-SEM (1452),006-SEM (1490),0
713,2,8,2,004-LEC (1387),001-SEM (1051),NA,0
714,2,10,4,005-SEM (1441),003-SEM (1299),005-SEM (1509),0
715,2,10,3,003-SEM (1377),003-SEM (1439),015-SEM (1185),0
716,2,8,3,004-SEM (1508),001-SEM (1401),001-SEM (1531),0
717,2,8,2,001-SEM (1342),001-SEM (1479),026-SEM (1462),0
718,2,8,2,001-SEM (1048),001-SEM (1480),001-LEC (1398),0
719,2,10,4,024-SEM (1460),005-SEM (1441),001-SEM (1346),0
720,2,10,3,002-SEM (1827),023-SEM (1459),007-SEM (1443),0
721,2,8,1,015-SEM (1185),001-SEM (1382),NA,0
722,2,10,1,001-SEM (1376),001-SEM (1358),001-SEM (1054),0
723,2,10,1,001-SEM (1104),001-SEM (1559),001-SEM (1078),0
724,2,10,5,001-SEM (1088),018-SEM (1188),001-SEM (1109),0
725,2,10,1,001-SEM (1097),001-SEM (1110),001-SEM (1505),0
726,2,8,2,001-SEM (1063),022-SEM (1192),NA,0
727,2,8,3,017-SEM (1453),001-SEM (1105),006-SEM (1490),0
728,2,10,3,001-SEM (1106),015-SEM (1451),002-SEM (1474),0
729,2,8,2,016-SEM (1452),001-SEM (1504),007-SEM (1443),0
730,2,8,5,005-SEM (1441),001-SEM (1051),005-SEM (1199),0
731,2,10,3,001-LEC (1324),007-SEM (1443),001-SEM (1067),0
732,2,10,4,021-SEM (1457),002-SEM (1470),003-SEM (1299),0
733,2,10,2,001-SEM (1346),001-SEM (1406),001-SEM (1119),0
734,2,8,2,001-LEC (1312),001-SEM (1114),NA,0
735,2,10,1,001-SEM (1541),001-SEM (1525),002-SEM (1095),0
736,2,8,5,001-SEM (1101),005-LEC (1368),NA,0
737,2,8,5,001-SEM (1078),015-SEM (1185),NA,0
738,2,10,4,001-LEC (1061),014-SEM (1184),007-SEM (1443),0
739,2,8,2,001-SEM (1345),001-SEM (1504),003-SEM (1299),0
740,2,10,4,001-LEC (1348),006-SEM (1510),001-SEM (1079),0
741,2,10,5,001-LEC (1370),002-SEM (1484),001-SEM (1501),0
742,2,10,3,018-SEM (1454),001-SEM (1505),007-SEM (1443),0
743,2,8,3,006-SEM (1490),001-SEM (1054),003-LEC (1328),0
744,2,10,2,013-SEM (1449),001-SEM (1346),001-SEM (1109),0
745,2,10,4,001-LEC (1373),001-SEM (1341),005-SEM (1509),0
746,2,8,5,008-SEM (1512),001-SEM (1082),002-SEM (1414),0
747,2,8,3,001-SEM (1113),004-LEC (1387),NA,0
748,2,10,5,001-SEM (1114),003-SEM (1439),006-SEM (1490),0
749,2,8,3,001-SEM (1382),001-SEM (1112),NA,0
750,2,10,5,001-SEM (1091),001-SEM (1122),002-SEM (1526),0
751,2,8,2,001-SEM (1341),020-SEM (1190),NA,0
752,2,8,2,002-SEM (1405),019-SEM (1189),NA,0
753,2,8,1,003-SEM (1507),002-SEM (1087),002-SEM (1557),0
754,2,8,3,002-SEM (1557),001-SEM (1084),026-SEM (1462),0
755,2,10,5,001-SEM (1376),001-SEM (1110),006-SEM (1198),0
756,2,8,5,002-SEM (1825),001-LEC (1324),001-SEM (1083),0
757,2,10,5,005-SEM (1441),001-SEM (1113),006-SEM (1198),0
758,2,8,5,002-SEM (1526),002-SEM (1123),001-SEM (1390),0
759,2,8,5,001-SEM (1067),007-SEM (1511),002-SEM (1405),0
760,2,8,5,002-SEM (1470),001-SEM (1531),001-SEM (1376),0
761,2,10,1,002-SEM (1405),003-SEM (1527),001-LEC (1066),0
762,2,10,1,004-SEM (1936),017-SEM (1453),001-SEM (1501),0
763,2,10,4,008-SEM (1444),001-SEM (1101),020-SEM (1456),0
764,2,8,3,001-SEM (1480),001-LEC (1324),018-SEM (1188),0
765,2,10,5,001-SEM (1055),002-SEM (1476),002-SEM (1526),0
766,2,10,5,001-SEM (1556),013-SEM (1183),001-LEC (1066),0
767,2,8,3,006-SEM (1198),001-SEM (1128),NA,0
768,2,10,5,001-SEM (1119),003-SEM (1299),001-SEM (1342),0
769,2,10,4,001-SEM (1381),001-SEM (1391),001-SEM (1413),0
770,2,8,3,001-SEM (1082),001-LEC (1068),NA,0
771,2,10,1,025-SEM (1461),001-SEM (1098),005-LEC (1368),0
772,2,10,1,001-SEM (1115),002-SEM (1092),003-SEM (1377),0
773,2,10,3,015-SEM (1185),007-SEM (1443),002-SEM (1087),0
774,2,10,2,003-LEC (1354),004-LEC (1305),001-SEM (1409),1
775,2,10,1,001-SEM (1381),002-SEM (1129),002-SEM (1474),0
776,2,10,2,001-SEM (1125),020-SEM (1190),001-LEC (1126),0
777,2,10,1,002-SEM (1405),003-SEM (1507),001-LEC (1066),0
778,2,8,1,001-LEC (1348),001-SEM (1479),001-SEM (1096),0
779,2,8,1,001-LEC (1568),001-SEM (1934),019-SEM (1455),0
780,2,10,3,002-SEM (1095),001-SEM (1361),001-SEM (1081),0
781,2,10,2,001-SEM (1112),001-SEM (1115),014-SEM (1184),0
782,2,8,5,005-SEM (1059),001-LEC (1373),NA,0
