Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
390,3,10,4,001-SEM (1080),002-SEM (1060),004-LEC (1305),0
391,3,10,4,021-SEM (1457),003-SEM (1439),004-LEC (1305),0
392,3,10,4,002-SEM (1095),002-SEM (1506),003-LEC (1385),0
393,3,10,1,001-SEM (1384),001-SEM (1109),005-LEC (1368),0
394,3,10,4,021-SEM (1457),001-LEC (1064),001-SEM (1521),0
395,3,8,5,001-SEM (1098),001-LEC (1303),NA,1
396,3,10,4,001-SEM (1067),017-SEM (1453),003-SEM (1507),0
397,3,8,2,002-SEM (1311),002-SEM (1474),005-LEC (1368),0
398,3,8,2,002-SEM (1506),013-SEM (1183),006-SEM (1442),0
399,3,10,5,001-SEM (1106),003-SEM (1527),021-SEM (1191),0
400,3,10,5,001-SEM (1521),013-SEM (1183),001-SEM (1105),0
401,3,10,5,001-SEM (1078),001-SEM (1097),001-SEM (1524),0
402,3,8,3,002-SEM (1074),001-SEM (1114),NA,0
403,3,8,5,001-SEM (1110),008-SEM (1444),002-SEM (1472),0
404,3,8,4,017-SEM (1453),014-SEM (1184),004-SEM (1936),0
405,3,8,5,001-SEM (1358),001-SEM (1063),NA,0
406,3,10,5,001-SEM (1524),001-LEC (1348),002-SEM (1486),0
407,3,8,3,007-SEM (1443),002-SEM (1311),002-SEM (1093),0
408,3,10,2,005-SEM (1059),013-SEM (1449),001-SEM (1109),0
409,3,8,3,005-SEM (1199),001-SEM (1048),NA,0
410,3,8,2,001-SEM (1541),003-SEM (1527),002-SEM (1470),0
411,3,10,4,001-LEC (1320),001-LEC (1337),001-SEM (1052),1
412,3,8,2,001-SEM (1343),007-SEM (1511),002-SEM (1506),0
413,3,10,3,002-SEM (1825),001-LEC (1373),008-SEM (1492),0
414,3,8,5,002-SEM (1087),001-SEM (1350),NA,0
415,3,8,3,001-SEM (1531),001-SEM (1109),001-LEC (1373),0
416,3,8,5,001-SEM (1394),001-SEM (1505),001-SEM (1367),0
417,3,8,3,001-SEM (1479),026-SEM (1462),001-SEM (1076),0
418,3,8,5,001-SEM (1326),018-SEM (1454),001-SEM (1108),0
419,3,10,1,005-LEC (1368),001-SEM (1048),001-SEM (1395),0
420,3,8,2,020-SEM (1190),001-SEM (1410),NA,0
421,3,10,5,001-SEM (1109),001-LEC (1370),001-SEM (1342),0
422,3,8,3,001-SEM (1391),002-SEM (1332),NA,1
423,3,8,1,001-LEC (1320),002-SEM (1472),001-LEC (1568),1
424,3,8,1,002-LEC (1352),011-SEM (1447),024-SEM (1194),0
425,3,10,2,001-SEM (1111),002-SEM (1476),001-SEM (1052),0
426,3,8,2,001-SEM (1334),001-SEM (1048),NA,0
427,3,10,4,003-LEC (1385),001-SEM (1556),002-SEM (1332),1
428,3,8,1,023-SEM (1193),001-SEM (1407),NA,0
429,3,8,5,001-SEM (1085),001-LEC (1302),NA,1
430,3,8,1,003-SEM (1439),001-SEM (1054),001-SEM (1079),0
431,3,10,2,001-LEC (1126),019-SEM (1189),001-SEM (1121),0
432,3,8,3,002-SEM (1311),001-LEC (1337),NA,1
433,3,8,4,001-SEM (1091),002-SEM (1484),006-SEM (1510),0
434,3,8,5,014-SEM (1184),002-SEM (1414),001-SEM (1537),0
435,3,10,4,007-SEM (1491),004-SEM (1440),015-SEM (1451),0
436,3,8,5,001-SEM (1065),001-SEM (1524),006-SEM (1490),0
437,3,10,3,001-SEM (1531),005-SEM (1489),002-SEM (1092),0
438,3,10,4,002-SEM (1087),001-SEM (1081),023-SEM (1459),0
439,3,8,5,005-SEM (1441),002-SEM (1393),001-LEC (1302),0
440,3,8,2,001-SEM (1121),003-SEM (1527),007-SEM (1511),0
441,3,8,3,018-SEM (1454),001-SEM (1345),003-SEM (1527),0
442,3,10,5,015-SEM (1185),001-SEM (1406),001-SEM (1485),0
443,3,8,5,002-SEM (1074),001-LEC (1324),NA,0
444,3,8,2,013-SEM (1183),001-SEM (1063),NA,0
445,3,8,2,002-SEM (1472),001-LEC (1302),001-SEM (1334),0
446,3,10,1,001-SEM (1082),001-SEM (1413),001-SEM (1505),0
447,3,8,3,002-SEM (1405),001-SEM (1505),007-SEM (1511),0
448,3,8,1,002-SEM (1095),001-SEM (1413),001-LEC (1303),0
449,3,10,4,002-SEM (1086),002-SEM (1414),005-LEC (1368),0
450,3,8,5,001-LEC (1068),002-LEC (1352),NA,1
451,3,8,5,001-SEM (1118),023-SEM (1459),001-SEM (1376),0
452,3,10,1,001-SEM (1076),001-LEC (1126),020-SEM (1190),0
453,3,10,3,001-SEM (1112),017-SEM (1453),001-SEM (1505),0
454,3,10,3,001-SEM (1116),001-SEM (1067),001-LEC (1068),1
455,3,8,2,002-SEM (1476),013-SEM (1449),024-SEM (1194),0
456,3,8,2,014-SEM (1450),001-SEM (1063),022-SEM (1192),0
457,3,8,1,001-SEM (1080),001-SEM (1121),NA,0
458,3,10,5,004-SEM (1508),001-SEM (1097),001-SEM (1342),0
459,3,10,4,001-LEC (1349),005-SEM (1059),003-SEM (1487),0
460,3,8,2,001-SEM (1341),001-LEC (1302),NA,1
461,3,10,3,002-SEM (1123),001-LEC (1320),003-LEC (1385),1
462,3,8,4,006-SEM (1198),001-SEM (1346),NA,0
463,3,10,1,001-SEM (1080),001-SEM (1409),001-SEM (1075),0
464,3,10,1,001-SEM (1078),001-SEM (1099),001-SEM (1521),0
465,3,8,3,008-SEM (1444),007-SEM (1511),002-SEM (1825),0
466,3,10,2,002-SEM (1825),002-SEM (1365),001-SEM (1052),1
467,3,10,4,005-SEM (1059),001-SEM (1485),001-LEC (1324),0
468,3,10,1,001-SEM (1394),001-SEM (1384),016-SEM (1186),0
469,3,10,4,001-LEC (1320),001-SEM (1065),001-SEM (1521),0
470,3,10,3,016-SEM (1186),001-SEM (1122),001-SEM (1109),0
471,3,8,2,004-SEM (1508),001-SEM (1048),001-LEC (1061),0
472,3,10,3,008-SEM (1492),001-LEC (1337),001-SEM (1556),0
473,3,10,5,007-SEM (1201),001-SEM (1122),009-SEM (1445),1
474,3,8,1,022-SEM (1192),012-SEM (1448),021-SEM (1457),0
475,3,8,3,001-SEM (1115),002-SEM (1129),NA,1
476,3,10,4,013-SEM (1183),002-SEM (1414),001-LEC (1370),0
477,3,10,4,001-SEM (1065),024-SEM (1460),004-LEC (1305),1
478,3,8,2,013-SEM (1183),001-LEC (1568),NA,0
479,3,8,2,001-SEM (1350),001-SEM (1482),001-SEM (1112),0
480,3,10,2,001-SEM (1114),015-SEM (1451),002-SEM (1472),0
481,3,10,2,001-LEC (1064),001-SEM (1118),007-SEM (1511),0
482,3,8,4,001-LEC (1389),016-SEM (1186),NA,0
483,3,10,4,001-SEM (1413),001-SEM (1083),018-SEM (1188),0
484,3,8,3,004-LEC (1387),024-SEM (1460),006-SEM (1490),0
485,3,10,4,003-LEC (1328),001-LEC (1302),009-SEM (1445),1
486,3,10,1,001-SEM (1413),001-SEM (1541),001-SEM (1394),0
487,3,8,4,004-SEM (1936),001-SEM (1080),001-SEM (1556),0
488,3,8,5,001-LEC (1389),001-LEC (1398),NA,1
489,3,8,2,001-SEM (1482),004-LEC (1387),004-SEM (1056),1
490,3,10,4,001-SEM (1084),001-LEC (1068),003-SEM (1507),0
491,3,10,1,001-SEM (1505),001-LEC (1320),010-SEM (1446),0
492,3,10,3,021-SEM (1191),026-SEM (1462),001-LEC (1324),0
493,3,10,1,015-SEM (1185),002-SEM (1092),002-SEM (1557),0
494,3,8,1,004-SEM (1440),001-SEM (1116),001-SEM (1376),0
495,3,10,2,001-SEM (1334),001-SEM (1051),014-SEM (1450),0
496,3,10,2,001-SEM (1053),001-SEM (1119),001-SEM (1108),0
497,3,10,2,001-SEM (1050),002-SEM (1311),001-SEM (1054),0
498,3,8,2,008-SEM (1444),001-SEM (1112),001-SEM (1485),0
499,3,8,2,007-SEM (1491),001-SEM (1521),015-SEM (1451),0
500,3,10,4,001-SEM (1326),001-LEC (1061),001-SEM (1083),1
501,3,10,1,001-SEM (1376),006-SEM (1198),024-SEM (1194),0
502,3,10,5,008-SEM (1492),002-SEM (1095),001-SEM (1413),0
503,3,10,3,002-SEM (1086),002-SEM (1414),004-SEM (1440),0
504,3,10,2,024-SEM (1194),011-SEM (1447),003-SEM (1299),0
505,3,8,2,014-SEM (1184),021-SEM (1191),NA,0
506,3,10,3,001-SEM (1111),001-LEC (1302),021-SEM (1457),1
507,3,8,3,001-LEC (1370),018-SEM (1188),NA,0
508,3,8,4,020-SEM (1456),001-LEC (1568),002-LEC (1352),0
509,3,10,4,001-SEM (1088),001-SEM (1382),001-SEM (1521),0
510,3,10,5,003-LEC (1328),002-SEM (1095),001-LEC (1029),1
511,3,8,1,001-SEM (1101),001-SEM (1048),NA,0
512,3,8,2,001-SEM (1113),001-LEC (1061),NA,0
513,3,10,4,001-SEM (1079),017-SEM (1453),005-LEC (1368),1
514,3,8,1,001-SEM (1541),001-SEM (1407),NA,0
515,3,10,1,001-SEM (1124),001-SEM (1076),018-SEM (1454),0
516,3,10,2,005-SEM (1059),001-SEM (1116),001-SEM (1063),0
517,3,8,2,002-SEM (1365),001-SEM (1048),NA,0
518,3,8,1,011-SEM (1447),002-SEM (1414),024-SEM (1194),0
519,3,8,5,001-SEM (1404),001-SEM (1521),001-SEM (1394),0
520,3,10,5,001-LEC (1302),002-SEM (1393),001-LEC (1312),1
521,3,10,3,002-SEM (1825),001-SEM (1099),016-SEM (1186),0
522,3,8,3,001-SEM (1124),001-SEM (1125),NA,1
523,3,10,2,013-SEM (1183),005-LEC (1368),001-SEM (1345),0
524,3,8,2,001-SEM (1106),002-SEM (1311),NA,1
525,3,8,5,022-SEM (1458),001-SEM (1114),004-SEM (1936),0
526,3,8,3,018-SEM (1188),013-SEM (1183),NA,0
527,3,10,4,019-SEM (1455),001-LEC (1373),002-SEM (1470),0
528,3,10,2,001-SEM (1128),024-SEM (1194),002-SEM (1365),0
529,3,10,3,001-SEM (1326),006-SEM (1090),001-SEM (1531),0
530,3,8,2,019-SEM (1189),001-SEM (1409),NA,0
531,3,8,1,010-SEM (1446),008-SEM (1202),001-SEM (1521),0
532,3,10,2,003-SEM (1299),001-SEM (1541),013-SEM (1183),0
533,3,10,1,001-SEM (1088),001-SEM (1119),004-SEM (1508),0
534,3,10,1,001-SEM (1359),021-SEM (1191),001-SEM (1395),1
535,3,8,3,001-SEM (1361),018-SEM (1188),NA,0
536,3,8,5,015-SEM (1185),001-SEM (1537),NA,0
537,3,10,3,002-SEM (1073),001-SEM (1118),003-LEC (1385),1
538,3,8,2,007-SEM (1443),014-SEM (1450),021-SEM (1191),0
539,3,8,3,001-SEM (1118),001-SEM (1361),NA,1
540,3,10,2,019-SEM (1189),015-SEM (1451),004-LEC (1387),0
541,3,10,5,001-SEM (1081),002-LEC (1352),001-LEC (1126),0
542,3,10,2,001-SEM (1111),001-SEM (1479),001-SEM (1334),0
543,3,10,3,001-SEM (1392),002-SEM (1318),001-SEM (1053),0
544,3,10,5,024-SEM (1194),001-SEM (1326),001-LEC (1348),0
545,3,10,4,001-LEC (1064),009-SEM (1445),001-SEM (1065),0
546,3,10,5,007-SEM (1201),001-SEM (1048),002-SEM (1332),0
547,3,10,2,016-SEM (1452),013-SEM (1449),001-SEM (1361),0
548,3,10,4,005-SEM (1489),006-SEM (1090),001-SEM (1080),0
549,3,8,2,005-LEC (1368),001-SEM (1535),001-SEM (1404),1
550,3,8,4,001-SEM (1063),001-SEM (1082),NA,0
551,3,8,3,001-SEM (1078),022-SEM (1458),004-SEM (1056),0
552,3,10,4,001-SEM (1099),001-SEM (1101),001-SEM (1063),0
553,3,8,2,001-SEM (1346),001-SEM (1401),NA,1
554,3,10,1,001-SEM (1124),001-SEM (1048),002-SEM (1332),0
555,3,8,2,001-SEM (1541),001-SEM (1118),NA,1
556,3,8,5,009-SEM (1445),004-LEC (1305),001-SEM (1124),1
557,3,8,3,001-SEM (1104),001-SEM (1541),NA,1
558,3,8,4,013-SEM (1449),001-LEC (1348),001-SEM (1065),0
559,3,8,5,001-SEM (1391),022-SEM (1192),NA,0
560,3,10,4,003-SEM (1299),001-SEM (1382),007-SEM (1511),0
561,3,8,1,002-SEM (1318),004-SEM (1488),001-SEM (1376),0
562,3,8,5,004-SEM (1508),001-SEM (1121),001-SEM (1505),0
563,3,8,2,002-SEM (1472),008-SEM (1492),001-LEC (1312),0
564,3,8,1,006-SEM (1198),002-SEM (1332),NA,0
565,3,10,3,002-SEM (1095),008-SEM (1202),004-LEC (1387),1
566,3,10,2,001-SEM (1395),001-SEM (1485),001-SEM (1361),0
567,3,10,4,005-SEM (1489),001-SEM (1342),001-SEM (1091),0
568,3,8,5,001-LEC (1374),001-LEC (1064),NA,0
569,3,10,4,001-SEM (1079),002-SEM (1074),008-SEM (1512),0
570,3,8,5,001-SEM (1116),009-SEM (1445),001-LEC (1337),0
571,3,10,2,001-SEM (1108),001-SEM (1501),002-SEM (1405),0
572,3,10,2,007-SEM (1443),022-SEM (1458),014-SEM (1450),0
573,3,10,5,015-SEM (1185),001-SEM (1934),002-SEM (1092),0
574,3,8,2,004-SEM (1056),002-SEM (1484),026-SEM (1462),0
575,3,10,3,024-SEM (1194),001-LEC (1302),001-SEM (1119),0
576,3,10,1,001-SEM (1096),024-SEM (1460),001-SEM (1113),0
577,3,8,4,013-SEM (1183),013-SEM (1449),001-LEC (1320),0
578,3,8,5,005-SEM (1059),001-SEM (1052),NA,1
579,3,8,4,001-SEM (1097),001-SEM (1085),NA,1
580,3,8,2,005-LEC (1368),024-SEM (1194),NA,0
581,3,8,2,001-SEM (1112),013-SEM (1183),NA,0
582,3,10,2,003-SEM (1299),005-LEC (1307),002-SEM (1123),1
583,3,10,2,001-LEC (1064),002-SEM (1365),001-SEM (1541),0
584,3,8,2,002-SEM (1405),001-SEM (1063),NA,0
585,3,10,1,002-SEM (1093),003-SEM (1507),024-SEM (1194),0
586,3,8,1,005-SEM (1199),001-SEM (1392),NA,0
587,3,8,4,001-SEM (1326),020-SEM (1190),NA,0
588,3,10,5,024-SEM (1194),002-SEM (1414),001-LEC (1349),0
589,3,8,2,008-SEM (1492),002-SEM (1405),001-SEM (1501),0
590,3,10,4,001-SEM (1099),001-SEM (1085),001-SEM (1334),1
591,3,8,1,001-SEM (1401),005-SEM (1441),005-SEM (1199),0
592,3,10,1,001-SEM (1404),004-SEM (1936),023-SEM (1193),0
593,3,10,1,001-SEM (1531),022-SEM (1192),001-SEM (1361),0
594,3,10,1,001-LEC (1066),001-SEM (1125),001-SEM (1327),0
595,3,8,4,003-LEC (1328),001-SEM (1521),001-SEM (1501),0
596,3,8,5,001-LEC (1302),003-SEM (1507),002-SEM (1093),0
597,3,8,2,001-SEM (1504),001-SEM (1343),007-SEM (1443),0
598,3,8,2,009-SEM (1445),001-SEM (1124),001-SEM (1048),0
599,3,8,1,001-SEM (1376),001-SEM (1521),019-SEM (1455),0
600,3,10,5,001-SEM (1485),001-SEM (1395),002-SEM (1123),0
601,3,10,1,022-SEM (1458),001-SEM (1392),016-SEM (1186),0
602,3,8,2,025-SEM (1461),001-SEM (1480),003-LEC (1354),0
603,3,8,3,014-SEM (1450),001-SEM (1108),006-SEM (1090),0
604,3,10,3,001-SEM (1541),002-SEM (1087),001-SEM (1392),0
605,3,8,2,001-SEM (1479),001-LEC (1312),011-SEM (1447),0
606,3,10,1,017-SEM (1453),001-SEM (1115),001-LEC (1324),0
607,3,8,3,001-LEC (1373),001-SEM (1128),NA,0
608,3,8,5,001-SEM (1521),003-LEC (1328),001-SEM (1054),0
609,3,10,2,001-SEM (1065),001-SEM (1048),001-SEM (1479),0
610,3,10,3,001-SEM (1341),022-SEM (1458),001-SEM (1559),0
611,3,10,5,001-SEM (1367),024-SEM (1460),001-SEM (1119),0
612,3,8,5,001-SEM (1063),001-SEM (1541),NA,0
613,3,10,4,001-SEM (1334),009-SEM (1445),001-SEM (1521),0
614,3,8,1,012-SEM (1448),004-SEM (1508),001-SEM (1048),0
615,3,8,1,001-SEM (1480),001-SEM (1128),001-LEC (1370),0
616,3,8,4,001-SEM (1537),003-LEC (1328),NA,1
617,3,10,2,008-SEM (1444),002-SEM (1123),002-SEM (1476),0
618,3,8,5,001-SEM (1559),002-SEM (1476),001-SEM (1342),0
619,3,8,3,001-SEM (1106),001-SEM (1346),NA,1
620,3,8,2,001-SEM (1052),001-SEM (1122),NA,0
621,3,8,5,001-SEM (1401),001-SEM (1097),NA,1
622,3,10,3,001-SEM (1384),001-SEM (1326),006-SEM (1490),0
623,3,8,4,001-SEM (1343),001-SEM (1083),NA,0
624,3,8,1,001-SEM (1128),001-SEM (1082),NA,0
625,3,10,5,003-SEM (1487),003-SEM (1527),001-SEM (1391),0
626,3,8,3,001-SEM (1479),014-SEM (1450),001-SEM (1376),0
627,3,10,4,001-SEM (1346),004-SEM (1440),001-SEM (1501),0
628,3,10,1,001-SEM (1105),006-SEM (1510),011-SEM (1447),0
629,3,8,4,001-LEC (1370),001-SEM (1334),NA,1
630,3,8,5,002-SEM (1526),003-SEM (1299),001-SEM (1106),0
631,3,10,5,006-SEM (1442),006-SEM (1198),003-LEC (1354),0
632,3,10,4,002-SEM (1095),001-SEM (1345),001-SEM (1097),0
633,3,10,2,001-SEM (1343),001-SEM (1116),004-SEM (1056),1
634,3,8,2,016-SEM (1452),001-SEM (1113),001-LEC (1398),0
635,3,10,3,007-SEM (1511),001-SEM (1395),001-LEC (1064),0
636,3,8,1,001-SEM (1382),002-SEM (1405),NA,1
637,3,10,2,014-SEM (1450),001-SEM (1055),019-SEM (1189),0
638,3,10,4,002-SEM (1506),002-SEM (1074),013-SEM (1183),0
639,3,8,4,024-SEM (1460),006-SEM (1490),011-SEM (1447),0
640,3,10,3,001-SEM (1395),002-SEM (1311),016-SEM (1452),0
641,3,10,5,002-SEM (1073),001-SEM (1088),005-LEC (1307),1
642,3,8,5,001-SEM (1124),001-SEM (1098),NA,1
643,3,8,4,001-LEC (1303),002-SEM (1470),001-SEM (1381),0
644,3,8,2,001-SEM (1341),001-SEM (1482),001-SEM (1121),0
645,3,10,4,001-SEM (1052),001-SEM (1531),020-SEM (1190),0
646,3,8,4,024-SEM (1460),006-SEM (1442),016-SEM (1452),0
647,3,8,3,001-SEM (1119),001-SEM (1485),017-SEM (1453),0
648,3,8,2,001-SEM (1063),001-SEM (1112),NA,0
649,3,8,1,019-SEM (1455),001-LEC (1398),002-SEM (1092),1
650,3,10,3,001-SEM (1559),001-LEC (1324),002-SEM (1825),0
651,2,8,3,007-SEM (1511),001-SEM (1535),002-SEM (1092),0
652,2,10,3,001-SEM (1392),010-SEM (1446),005-SEM (1441),0
653,2,8,2,001-SEM (1480),001-SEM (1535),001-LEC (1302),0
654,2,8,5,002-SEM (1073),001-SEM (1050),NA,0
655,2,10,3,004-SEM (1508),001-SEM (1358),007-SEM (1201),0
656,2,10,1,009-SEM (1445),013-SEM (1449),023-SEM (1193),0
657,2,10,2,002-SEM (1476),002-SEM (1129),002-SEM (1825),0
658,2,10,4,007-SEM (1443),001-SEM (1053),001-SEM (1084),0
659,2,8,4,001-SEM (1381),004-SEM (1488),001-SEM (1076),0
660,2,8,2,001-SEM (1054),001-LEC (1568),NA,1
661,2,8,2,001-SEM (1128),001-SEM (1480),004-SEM (1488),0
662,2,10,2,001-SEM (1112),023-SEM (1193),013-SEM (1449),0
663,2,10,2,001-SEM (1108),002-SEM (1526),004-SEM (1508),0
664,2,10,1,002-SEM (1557),019-SEM (1189),023-SEM (1459),0
665,2,10,3,003-SEM (1487),001-SEM (1480),001-LEC (1302),0
666,2,8,4,005-SEM (1509),001-SEM (1098),018-SEM (1188),0
667,2,10,2,002-SEM (1129),002-SEM (1827),001-SEM (1334),0
668,2,8,3,001-SEM (1326),026-SEM (1462),001-LEC (1302),0
669,2,8,2,010-SEM (1446),001-SEM (1480),001-SEM (1346),0
670,2,10,4,001-LEC (1066),001-SEM (1334),001-SEM (1537),1
671,2,8,3,001-SEM (1404),001-SEM (1079),NA,1
672,2,10,3,002-SEM (1093),006-SEM (1090),004-SEM (1056),1
673,2,8,2,001-SEM (1407),007-SEM (1443),001-SEM (1121),0
674,2,10,2,022-SEM (1458),004-SEM (1508),001-SEM (1350),0
675,2,8,1,001-SEM (1079),002-SEM (1087),NA,0
676,2,10,3,002-SEM (1060),001-SEM (1541),001-SEM (1394),0
677,2,8,4,018-SEM (1454),013-SEM (1183),017-SEM (1453),0
678,2,8,2,002-SEM (1470),024-SEM (1194),008-SEM (1492),0
679,2,10,2,001-SEM (1054),004-SEM (1056),003-SEM (1299),1
680,2,8,5,001-LEC (1337),002-SEM (1526),004-LEC (1387),0
681,2,8,1,002-SEM (1074),001-SEM (1479),023-SEM (1193),0
682,2,8,2,001-SEM (1048),001-SEM (1116),NA,0
683,2,8,1,001-LEC (1398),001-LEC (1337),NA,1
684,2,8,2,005-LEC (1307),005-SEM (1199),NA,0
685,2,10,4,007-SEM (1511),002-SEM (1484),001-SEM (1082),0
686,2,10,2,005-LEC (1307),001-SEM (1128),001-SEM (1051),0
687,2,10,4,001-SEM (1099),002-SEM (1414),002-SEM (1095),0
688,2,8,1,001-SEM (1082),001-SEM (1559),NA,0
689,2,10,2,001-SEM (1410),001-SEM (1063),001-SEM (1395),0
690,2,10,5,002-SEM (1332),001-SEM (1106),024-SEM (1460),0
691,2,10,5,014-SEM (1184),001-SEM (1111),001-SEM (1063),0
692,2,8,5,001-SEM (1394),001-LEC (1061),NA,1
693,2,8,2,001-SEM (1109),005-LEC (1307),NA,0
694,2,8,3,002-SEM (1060),006-SEM (1198),NA,0
695,2,8,4,001-SEM (1384),005-SEM (1059),NA,1
696,2,8,4,001-SEM (1055),001-LEC (1349),NA,0
697,2,8,3,021-SEM (1457),001-SEM (1327),004-LEC (1387),1
698,2,10,5,014-SEM (1184),001-SEM (1381),001-SEM (1504),0
699,2,10,3,001-SEM (1409),001-SEM (1050),001-SEM (1065),0
700,2,8,1,001-SEM (1110),011-SEM (1447),018-SEM (1454),0
701,2,8,5,001-SEM (1108),019-SEM (1455),002-SEM (1393),1
702,2,10,3,002-SEM (1476),002-SEM (1129),007-SEM (1443),0
703,2,8,2,001-LEC (1061),008-SEM (1202),NA,0
704,2,10,1,001-LEC (1370),002-LEC (1352),005-SEM (1441),0
705,2,8,3,001-SEM (1051),002-SEM (1074),NA,0
706,2,10,4,001-SEM (1063),004-LEC (1305),001-SEM (1081),0
707,2,8,5,001-SEM (1350),001-SEM (1482),001-SEM (1406),0
708,2,10,4,001-SEM (1084),006-SEM (1490),005-SEM (1509),0
709,2,8,2,022-SEM (1458),001-SEM (1342),008-SEM (1444),0
710,2,10,1,024-SEM (1460),003-LEC (1385),001-SEM (1114),0
711,2,10,3,001-LEC (1302),001-SEM (1480),001-SEM (1537),0
712,2,8,2,001-SEM (1065),001-SEM (1485),001-SEM (1110),0
713,2,8,1,001-SEM (1934),005-SEM (1441),001-SEM (1367),0
714,2,8,5,001-SEM (1334),001-SEM (1055),NA,0
715,2,8,2,001-SEM (1406),022-SEM (1458),021-SEM (1191),0
716,2,10,4,002-SEM (1318),001-SEM (1341),007-SEM (1201),0
717,2,10,2,001-SEM (1343),001-LEC (1029),001-SEM (1050),0
718,2,8,1,001-SEM (1504),002-SEM (1484),009-SEM (1445),0
719,2,10,5,001-SEM (1106),005-SEM (1489),001-SEM (1358),0
720,2,10,4,021-SEM (1457),002-SEM (1332),001-SEM (1359),1
721,2,8,1,022-SEM (1458),001-LEC (1370),006-SEM (1510),0
722,2,10,4,001-SEM (1501),013-SEM (1449),002-SEM (1486),0
723,2,10,5,021-SEM (1457),008-SEM (1512),010-SEM (1446),0
724,2,10,5,002-SEM (1526),008-SEM (1512),022-SEM (1458),0
725,2,10,4,002-SEM (1311),001-SEM (1367),001-SEM (1521),0
726,2,10,4,001-SEM (1052),001-SEM (1505),002-SEM (1393),0
727,2,8,2,001-SEM (1114),001-SEM (1501),007-SEM (1443),0
728,2,8,4,007-SEM (1443),002-SEM (1092),005-SEM (1441),0
729,2,8,3,001-SEM (1106),002-SEM (1060),NA,0
730,2,8,1,022-SEM (1458),002-SEM (1365),014-SEM (1450),0
731,2,8,4,001-SEM (1359),001-SEM (1559),NA,1
732,2,8,5,003-SEM (1487),001-SEM (1079),001-LEC (1568),0
733,2,8,2,001-SEM (1108),001-LEC (1568),NA,1
734,2,10,3,003-SEM (1527),018-SEM (1188),001-SEM (1115),0
735,2,10,5,006-SEM (1090),007-SEM (1443),001-SEM (1122),0
736,2,8,3,001-SEM (1350),001-SEM (1410),NA,0
737,2,8,5,001-SEM (1401),001-SEM (1407),NA,0
738,2,10,5,001-SEM (1116),002-SEM (1486),001-SEM (1382),1
739,2,8,3,007-SEM (1443),002-SEM (1557),001-SEM (1479),0
740,2,10,3,001-SEM (1541),023-SEM (1193),001-SEM (1395),0
741,2,10,1,021-SEM (1191),002-SEM (1506),018-SEM (1454),0
742,2,8,5,001-SEM (1055),001-SEM (1080),NA,0
743,2,8,3,001-SEM (1104),004-SEM (1936),001-SEM (1521),0
744,2,8,3,001-SEM (1078),015-SEM (1451),002-SEM (1827),0
745,2,8,5,001-SEM (1485),001-SEM (1104),006-SEM (1442),0
746,2,8,1,001-SEM (1124),002-SEM (1470),001-SEM (1934),0
747,2,10,5,005-SEM (1059),002-SEM (1095),015-SEM (1451),0
748,2,8,2,001-SEM (1361),001-SEM (1501),015-SEM (1451),0
749,2,10,3,005-SEM (1489),001-SEM (1346),001-SEM (1391),0
750,2,10,5,001-SEM (1350),011-SEM (1447),001-SEM (1501),0
751,2,10,3,001-LEC (1370),001-SEM (1128),023-SEM (1193),0
752,2,8,5,001-SEM (1116),001-SEM (1361),NA,1
753,2,8,2,001-LEC (1403),020-SEM (1190),NA,0
754,2,10,4,001-SEM (1384),001-LEC (1568),001-SEM (1326),1
755,2,8,1,001-SEM (1076),019-SEM (1189),NA,0
756,2,8,3,006-SEM (1510),001-SEM (1391),005-SEM (1199),0
757,2,10,5,006-LEC (1396),001-SEM (1361),011-SEM (1447),0
758,2,10,1,001-SEM (1480),003-LEC (1385),003-SEM (1487),0
759,2,10,3,001-SEM (1116),023-SEM (1459),001-SEM (1482),0
760,2,8,2,001-SEM (1051),001-SEM (1521),001-SEM (1106),0
761,2,10,2,001-SEM (1480),001-SEM (1067),001-SEM (1482),0
762,2,10,3,001-SEM (1342),001-SEM (1079),001-SEM (1116),0
763,2,10,3,001-SEM (1480),026-SEM (1462),014-SEM (1184),0
764,2,10,5,013-SEM (1449),002-SEM (1557),019-SEM (1455),0
765,2,8,1,001-SEM (1559),023-SEM (1459),001-LEC (1403),0
766,2,8,3,001-SEM (1524),001-SEM (1099),004-SEM (1508),0
767,2,10,2,007-SEM (1443),001-SEM (1055),003-SEM (1527),0
768,2,10,2,001-SEM (1341),025-SEM (1461),001-SEM (1525),0
769,2,10,3,002-SEM (1474),001-SEM (1343),006-SEM (1510),0
770,2,8,3,016-SEM (1186),001-SEM (1521),008-SEM (1202),0
771,2,10,5,001-SEM (1404),001-SEM (1079),001-SEM (1343),0
772,2,10,4,006-SEM (1090),001-LEC (1312),009-SEM (1445),0
773,2,10,4,001-LEC (1374),007-SEM (1443),001-SEM (1084),0
774,2,10,1,005-SEM (1199),001-SEM (1367),001-LEC (1348),0
775,2,8,4,001-SEM (1091),002-SEM (1484),006-SEM (1490),0
776,2,8,5,001-SEM (1075),005-LEC (1368),NA,1
777,2,10,4,006-SEM (1510),003-LEC (1385),001-SEM (1101),0
778,2,8,3,001-SEM (1108),005-SEM (1441),001-LEC (1373),0
779,2,10,1,026-SEM (1462),001-SEM (1075),012-SEM (1448),0
