Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
330,3,10,1,002-SEM (1484),002-SEM (1365),001-SEM (1345),0
331,3,10,4,001-SEM (1111),001-SEM (1559),002-SEM (1060),0
332,3,8,3,001-SEM (1392),001-LEC (1064),NA,0
333,3,10,4,001-SEM (1052),012-SEM (1448),022-SEM (1458),0
334,3,8,1,001-SEM (1504),001-SEM (1342),010-SEM (1446),0
335,3,8,3,001-SEM (1101),001-SEM (1504),011-SEM (1447),0
336,3,10,3,002-SEM (1095),005-SEM (1509),004-SEM (1936),0
337,3,8,5,001-SEM (1108),002-SEM (1073),NA,1
338,3,10,5,001-SEM (1406),001-SEM (1404),004-LEC (1387),0
339,3,10,2,002-SEM (1060),001-SEM (1482),002-SEM (1414),0
340,3,8,2,012-SEM (1448),001-SEM (1084),005-SEM (1489),0
341,3,8,4,003-SEM (1439),002-SEM (1557),003-SEM (1377),0
342,3,8,4,001-SEM (1390),001-SEM (1052),NA,0
343,3,10,1,006-SEM (1490),001-SEM (1099),001-SEM (1390),0
344,3,10,2,001-SEM (1113),019-SEM (1189),001-SEM (1063),0
345,3,10,3,001-SEM (1480),002-LEC (1352),007-SEM (1491),0
346,3,10,1,005-LEC (1368),001-SEM (1504),001-SEM (1083),0
347,3,10,2,001-SEM (1559),001-LEC (1349),001-SEM (1091),0
348,3,8,1,001-SEM (1110),001-SEM (1541),NA,0
349,3,8,5,001-SEM (1115),005-SEM (1441),002-SEM (1129),0
350,3,8,5,004-SEM (1936),001-LEC (1064),002-SEM (1318),0
351,3,10,5,001-SEM (1524),001-SEM (1391),003-SEM (1527),0
352,3,10,4,016-SEM (1452),001-SEM (1537),001-LEC (1370),0
353,3,10,1,003-SEM (1507),001-SEM (1367),006-SEM (1090),0
354,3,8,2,001-SEM (1082),001-SEM (1096),NA,0
355,3,10,2,002-SEM (1476),001-SEM (1556),001-SEM (1098),0
356,3,10,4,001-SEM (1115),001-SEM (1394),001-SEM (1504),0
357,3,10,1,001-LEC (1303),001-SEM (1091),018-SEM (1188),0
358,3,10,1,002-SEM (1365),020-SEM (1190),001-SEM (1104),0
359,3,10,5,003-LEC (1354),001-SEM (1504),002-SEM (1123),0
360,3,10,1,011-SEM (1447),001-SEM (1394),003-LEC (1385),0
361,3,8,3,004-SEM (1488),006-SEM (1490),005-SEM (1059),0
362,3,8,1,001-SEM (1050),001-SEM (1081),NA,0
363,3,10,2,026-SEM (1462),001-SEM (1524),001-SEM (1382),0
364,3,8,1,001-SEM (1108),008-SEM (1444),016-SEM (1452),0
365,3,8,4,014-SEM (1450),016-SEM (1452),003-LEC (1385),0
366,3,10,4,002-SEM (1318),016-SEM (1186),001-SEM (1116),0
367,3,10,1,001-SEM (1392),001-SEM (1382),001-SEM (1504),0
368,3,10,1,001-SEM (1080),001-SEM (1343),001-SEM (1053),0
369,3,8,3,001-SEM (1359),002-SEM (1825),001-LEC (1029),0
370,3,10,4,001-LEC (1349),001-SEM (1122),007-SEM (1511),0
371,3,10,3,001-SEM (1125),001-LEC (1312),001-SEM (1395),1
372,3,10,1,002-SEM (1825),001-LEC (1061),002-SEM (1526),0
373,3,10,5,003-SEM (1507),001-SEM (1078),001-SEM (1409),0
374,3,8,1,004-LEC (1387),001-LEC (1029),NA,0
375,3,8,4,004-SEM (1056),002-SEM (1092),NA,1
376,3,10,5,001-SEM (1559),001-SEM (1091),001-SEM (1485),0
377,3,10,1,001-SEM (1119),001-SEM (1482),002-SEM (1526),0
378,3,8,3,013-SEM (1183),023-SEM (1459),002-SEM (1332),0
379,3,10,3,003-SEM (1507),001-SEM (1535),021-SEM (1457),0
380,3,8,3,002-SEM (1074),001-SEM (1119),NA,1
381,3,10,3,001-SEM (1409),002-SEM (1123),001-SEM (1124),0
382,3,8,5,001-SEM (1116),013-SEM (1449),001-LEC (1398),0
383,3,8,5,001-SEM (1115),001-SEM (1088),NA,0
384,3,10,2,012-SEM (1448),001-SEM (1482),003-SEM (1299),0
385,3,8,3,001-LEC (1126),005-SEM (1441),001-SEM (1334),0
386,3,8,4,008-SEM (1202),005-SEM (1489),001-SEM (1521),0
387,3,8,3,001-SEM (1128),001-SEM (1350),NA,0
388,3,8,2,001-SEM (1067),001-SEM (1401),NA,0
389,3,10,4,001-SEM (1106),001-SEM (1118),001-SEM (1124),0
390,3,10,4,001-SEM (1055),001-SEM (1381),022-SEM (1192),0
391,3,10,4,001-SEM (1118),001-SEM (1051),001-SEM (1096),0
392,3,10,4,004-SEM (1056),001-SEM (1076),001-SEM (1395),0
393,3,10,1,003-SEM (1527),025-SEM (1461),002-SEM (1365),0
394,3,10,4,013-SEM (1183),001-SEM (1082),008-SEM (1202),0
395,3,8,5,008-SEM (1444),009-SEM (1445),006-SEM (1510),0
396,3,10,4,002-SEM (1365),002-SEM (1470),023-SEM (1193),0
397,3,8,2,024-SEM (1194),001-LEC (1312),NA,0
398,3,8,2,001-LEC (1320),001-LEC (1324),NA,0
399,3,10,5,004-SEM (1508),006-SEM (1510),002-SEM (1123),0
400,3,10,5,012-SEM (1448),009-SEM (1445),001-SEM (1101),0
401,3,10,5,001-LEC (1370),001-SEM (1410),002-SEM (1129),0
402,3,8,3,003-SEM (1299),001-LEC (1029),NA,1
403,3,8,5,001-SEM (1082),004-SEM (1488),001-SEM (1099),0
404,3,8,4,026-SEM (1462),007-SEM (1511),021-SEM (1457),0
405,3,8,5,001-SEM (1479),001-SEM (1410),015-SEM (1451),0
406,3,10,5,001-SEM (1083),016-SEM (1452),001-SEM (1341),0
407,3,8,3,022-SEM (1192),001-LEC (1374),NA,0
408,3,10,2,001-SEM (1085),024-SEM (1460),002-SEM (1129),0
409,3,8,3,001-SEM (1361),001-SEM (1525),009-SEM (1445),0
410,3,8,2,008-SEM (1444),006-SEM (1442),002-SEM (1405),0
411,3,10,4,020-SEM (1456),003-SEM (1487),001-LEC (1349),0
412,3,8,2,001-SEM (1479),001-SEM (1063),014-SEM (1450),0
413,3,10,3,001-LEC (1324),001-SEM (1113),026-SEM (1462),0
414,3,8,5,001-LEC (1398),002-SEM (1484),001-LEC (1568),0
415,3,8,3,002-SEM (1086),001-SEM (1119),NA,1
416,3,8,5,001-SEM (1407),002-SEM (1365),NA,1
417,3,8,3,002-SEM (1073),001-LEC (1064),NA,0
418,3,8,5,014-SEM (1450),006-SEM (1490),001-SEM (1098),0
419,3,10,1,001-LEC (1337),001-SEM (1376),001-LEC (1029),0
420,3,8,2,001-SEM (1334),005-SEM (1199),NA,0
421,3,10,5,002-SEM (1557),001-SEM (1525),002-SEM (1486),0
422,3,8,3,002-SEM (1506),004-SEM (1440),001-SEM (1118),0
423,3,8,1,004-SEM (1936),003-SEM (1487),001-SEM (1334),0
424,3,8,1,020-SEM (1456),001-SEM (1358),004-SEM (1508),0
425,3,10,2,007-SEM (1201),002-SEM (1470),002-SEM (1827),0
426,3,8,2,001-LEC (1303),002-SEM (1073),NA,1
427,3,10,4,001-SEM (1128),001-LEC (1398),001-SEM (1505),0
428,3,8,1,003-SEM (1377),001-LEC (1374),NA,0
429,3,8,5,001-LEC (1303),024-SEM (1460),001-SEM (1109),0
430,3,8,1,002-SEM (1129),002-SEM (1060),NA,1
431,3,10,2,002-SEM (1476),001-SEM (1521),001-LEC (1029),0
432,3,8,3,001-SEM (1391),001-SEM (1404),NA,0
433,3,8,4,001-LEC (1389),001-SEM (1381),NA,1
434,3,8,5,007-SEM (1201),005-SEM (1441),002-SEM (1414),0
435,3,10,4,012-SEM (1448),002-SEM (1311),005-LEC (1368),0
436,3,8,5,002-SEM (1332),002-SEM (1827),002-SEM (1087),0
437,3,10,3,001-LEC (1389),001-SEM (1559),001-SEM (1128),0
438,3,10,4,001-SEM (1359),002-SEM (1365),001-SEM (1345),0
439,3,8,5,001-SEM (1098),001-SEM (1346),NA,0
440,3,8,2,001-LEC (1029),001-SEM (1359),NA,1
441,3,8,3,001-SEM (1367),023-SEM (1193),NA,0
442,3,10,5,001-SEM (1384),002-SEM (1470),007-SEM (1491),0
443,3,8,5,001-LEC (1370),002-SEM (1332),NA,1
444,3,8,2,014-SEM (1184),023-SEM (1459),001-SEM (1088),0
445,3,8,2,001-LEC (1302),003-LEC (1354),NA,1
446,3,10,1,001-SEM (1083),001-SEM (1394),001-SEM (1088),0
447,3,8,3,001-SEM (1053),001-SEM (1050),NA,0
448,3,8,1,006-SEM (1490),002-SEM (1476),002-SEM (1486),0
449,3,10,4,001-LEC (1068),003-SEM (1377),001-SEM (1051),1
450,3,8,5,015-SEM (1185),001-SEM (1079),NA,0
451,3,8,5,001-LEC (1349),001-LEC (1324),NA,0
452,3,10,1,008-SEM (1512),001-SEM (1109),001-LEC (1029),0
453,3,10,3,001-SEM (1110),001-SEM (1327),023-SEM (1459),0
454,3,10,3,001-LEC (1389),004-SEM (1488),007-SEM (1443),0
455,3,8,2,001-SEM (1080),004-SEM (1056),NA,1
456,3,8,2,001-SEM (1111),004-LEC (1387),NA,0
457,3,8,1,001-LEC (1337),016-SEM (1452),002-SEM (1414),0
458,3,10,5,001-LEC (1337),002-SEM (1414),002-SEM (1825),0
459,3,10,4,001-SEM (1409),001-SEM (1505),001-SEM (1109),0
460,3,8,2,001-LEC (1068),006-SEM (1198),NA,0
461,3,10,3,006-SEM (1442),002-SEM (1486),001-SEM (1343),0
462,3,8,4,002-SEM (1093),001-SEM (1122),NA,0
463,3,10,1,001-SEM (1342),001-SEM (1406),001-LEC (1066),0
464,3,10,1,001-SEM (1504),001-SEM (1051),001-SEM (1119),0
465,3,8,3,001-SEM (1085),001-SEM (1413),001-SEM (1055),0
466,3,10,2,023-SEM (1193),001-SEM (1122),001-SEM (1410),0
467,3,10,4,001-SEM (1112),001-SEM (1556),008-SEM (1202),0
468,3,10,1,001-SEM (1118),005-SEM (1059),001-SEM (1359),1
469,3,10,4,001-SEM (1052),001-SEM (1367),001-LEC (1374),0
470,3,10,3,008-SEM (1202),002-SEM (1365),001-LEC (1126),0
471,3,8,2,001-SEM (1096),001-LEC (1370),NA,0
472,3,10,3,001-LEC (1312),001-SEM (1119),007-SEM (1511),0
473,3,10,5,001-SEM (1109),001-LEC (1066),003-SEM (1527),0
474,3,8,1,002-SEM (1095),001-SEM (1118),NA,1
475,3,8,3,002-SEM (1486),001-SEM (1485),001-SEM (1085),0
476,3,10,4,001-SEM (1115),001-SEM (1091),002-SEM (1476),0
477,3,10,4,001-SEM (1410),022-SEM (1192),006-SEM (1090),0
478,3,8,2,004-SEM (1488),001-SEM (1537),023-SEM (1193),0
479,3,8,2,001-SEM (1063),005-SEM (1441),006-SEM (1442),0
480,3,10,2,001-SEM (1124),001-LEC (1061),001-LEC (1312),0
481,3,10,2,001-SEM (1080),004-SEM (1936),001-LEC (1061),0
482,3,8,4,003-LEC (1328),019-SEM (1189),NA,0
483,3,10,4,001-SEM (1052),001-SEM (1109),002-SEM (1318),0
484,3,8,3,002-SEM (1060),001-SEM (1081),NA,0
485,3,10,4,002-SEM (1484),007-SEM (1511),001-LEC (1348),0
486,3,10,1,001-LEC (1348),001-SEM (1361),001-LEC (1066),0
487,3,8,4,003-SEM (1377),017-SEM (1453),001-SEM (1531),0
488,3,8,5,002-SEM (1087),002-SEM (1093),NA,0
489,3,8,2,007-SEM (1201),001-LEC (1403),NA,0
490,3,10,4,008-SEM (1512),002-SEM (1476),001-SEM (1051),0
491,3,10,1,001-SEM (1394),001-SEM (1346),001-SEM (1359),0
492,3,10,3,001-SEM (1125),001-SEM (1096),006-SEM (1198),0
493,3,10,1,002-SEM (1472),022-SEM (1192),002-SEM (1526),0
494,3,8,1,001-SEM (1342),001-SEM (1078),NA,0
495,3,10,2,001-SEM (1934),001-SEM (1384),001-SEM (1048),0
496,3,10,2,015-SEM (1185),009-SEM (1445),001-LEC (1373),0
497,3,10,2,015-SEM (1185),001-LEC (1302),001-SEM (1341),0
498,3,8,2,001-SEM (1326),001-SEM (1409),NA,1
499,3,8,2,001-SEM (1521),001-SEM (1327),001-SEM (1381),0
500,3,10,4,001-LEC (1126),001-SEM (1115),005-SEM (1509),0
501,3,10,1,001-SEM (1326),001-SEM (1079),001-SEM (1479),0
502,3,10,5,001-SEM (1122),001-LEC (1320),001-SEM (1065),0
503,3,10,3,001-SEM (1479),001-SEM (1051),004-SEM (1488),0
504,3,10,2,002-SEM (1557),013-SEM (1183),001-LEC (1374),0
505,3,8,2,008-SEM (1492),001-SEM (1382),001-SEM (1376),0
506,3,10,3,001-SEM (1082),001-LEC (1303),002-SEM (1060),0
507,3,8,3,007-SEM (1491),002-SEM (1470),013-SEM (1449),0
508,3,8,4,001-SEM (1054),001-SEM (1113),NA,0
509,3,10,4,026-SEM (1462),013-SEM (1183),001-SEM (1326),0
510,3,10,5,003-LEC (1328),001-SEM (1525),003-LEC (1385),0
511,3,8,1,006-LEC (1396),005-SEM (1509),006-SEM (1490),0
512,3,8,2,002-SEM (1365),001-SEM (1078),NA,0
513,3,10,4,001-SEM (1085),001-SEM (1088),001-SEM (1083),0
514,3,8,1,002-SEM (1318),016-SEM (1186),NA,0
515,3,10,1,001-SEM (1326),001-SEM (1934),001-LEC (1029),0
516,3,10,2,001-LEC (1337),001-SEM (1358),004-LEC (1305),1
517,3,8,2,014-SEM (1450),001-LEC (1126),024-SEM (1460),0
518,3,8,1,006-SEM (1442),002-SEM (1825),026-SEM (1462),0
519,3,8,5,003-LEC (1328),001-SEM (1342),NA,0
520,3,10,5,001-SEM (1118),001-SEM (1050),003-LEC (1385),0
521,3,10,3,020-SEM (1456),001-SEM (1485),001-LEC (1303),0
522,3,8,3,001-SEM (1082),001-SEM (1101),NA,0
523,3,10,2,001-SEM (1067),001-SEM (1112),007-SEM (1511),0
524,3,8,2,001-SEM (1541),004-LEC (1305),NA,0
525,3,8,5,001-SEM (1085),001-SEM (1081),NA,0
526,3,8,3,002-SEM (1557),006-SEM (1490),001-SEM (1934),0
527,3,10,4,001-SEM (1327),007-SEM (1201),003-SEM (1439),0
528,3,10,2,001-SEM (1065),001-SEM (1106),024-SEM (1460),0
529,3,10,3,019-SEM (1455),001-SEM (1076),001-SEM (1342),0
530,3,8,2,022-SEM (1458),002-SEM (1484),002-SEM (1405),0
531,3,8,1,005-LEC (1307),001-SEM (1524),002-SEM (1414),0
532,3,10,2,003-SEM (1487),001-SEM (1359),002-SEM (1092),0
533,3,10,1,025-SEM (1461),002-SEM (1526),001-SEM (1121),0
534,3,10,1,002-SEM (1086),002-SEM (1092),001-SEM (1345),0
535,3,8,3,004-SEM (1488),001-SEM (1381),001-SEM (1359),0
536,3,8,5,001-LEC (1064),005-SEM (1199),NA,0
537,3,10,3,001-SEM (1078),001-SEM (1537),001-SEM (1097),0
538,3,8,2,001-SEM (1088),001-SEM (1116),NA,0
539,3,8,3,001-SEM (1410),001-SEM (1342),NA,0
540,3,10,2,001-LEC (1389),001-SEM (1116),002-SEM (1095),1
541,3,10,5,001-LEC (1126),001-SEM (1334),008-SEM (1444),0
542,3,10,2,001-SEM (1110),001-LEC (1349),001-SEM (1334),0
543,3,10,3,001-SEM (1361),001-SEM (1076),016-SEM (1452),0
544,3,10,5,001-LEC (1320),001-LEC (1373),001-SEM (1391),0
545,3,10,4,006-SEM (1510),001-SEM (1361),001-SEM (1081),0
546,3,10,5,001-LEC (1370),020-SEM (1190),001-SEM (1350),0
547,3,10,2,001-LEC (1029),001-SEM (1076),001-LEC (1064),0
548,3,10,4,001-SEM (1110),015-SEM (1451),001-SEM (1407),0
549,3,8,2,025-SEM (1461),001-SEM (1367),003-SEM (1377),0
550,3,8,4,007-SEM (1491),005-SEM (1059),001-SEM (1480),0
551,3,8,3,002-SEM (1557),001-SEM (1051),001-LEC (1370),0
552,3,10,4,018-SEM (1454),001-SEM (1376),001-LEC (1373),0
553,3,8,2,002-SEM (1095),001-SEM (1122),NA,0
554,3,10,1,001-LEC (1370),001-SEM (1505),001-LEC (1320),0
555,3,8,2,004-SEM (1488),001-SEM (1122),001-SEM (1334),0
556,3,8,5,005-SEM (1199),001-SEM (1124),NA,0
557,3,8,3,001-SEM (1334),023-SEM (1193),NA,0
558,3,8,4,001-SEM (1410),024-SEM (1194),NA,0
559,3,8,5,001-SEM (1392),013-SEM (1449),001-SEM (1075),0
560,3,10,4,001-LEC (1064),001-LEC (1029),005-SEM (1059),0
561,3,8,1,001-SEM (1521),001-SEM (1110),001-LEC (1064),0
562,3,8,5,001-SEM (1078),010-SEM (1446),005-SEM (1509),0
563,3,8,2,002-SEM (1093),001-SEM (1109),NA,1
564,3,8,1,001-LEC (1064),001-SEM (1394),NA,0
565,3,10,3,002-SEM (1506),001-SEM (1327),001-LEC (1403),0
566,3,10,2,001-SEM (1080),005-LEC (1307),001-SEM (1122),0
567,3,10,4,002-SEM (1474),001-SEM (1055),001-SEM (1050),0
568,3,8,5,001-LEC (1068),003-SEM (1487),016-SEM (1186),0
569,3,10,4,005-SEM (1059),001-SEM (1096),001-LEC (1302),0
570,3,8,5,013-SEM (1183),001-SEM (1359),NA,0
571,3,10,2,024-SEM (1460),008-SEM (1512),001-LEC (1029),0
572,3,10,2,010-SEM (1446),001-SEM (1409),001-SEM (1067),0
573,3,10,5,001-SEM (1114),001-SEM (1482),002-SEM (1506),0
574,3,8,2,002-SEM (1129),014-SEM (1184),NA,0
575,3,10,3,011-SEM (1447),001-LEC (1389),001-SEM (1537),0
576,3,10,1,002-SEM (1470),023-SEM (1459),017-SEM (1453),0
577,3,8,4,024-SEM (1460),002-SEM (1526),001-SEM (1482),0
578,3,8,5,001-SEM (1409),017-SEM (1453),002-SEM (1557),0
579,3,8,4,001-LEC (1337),014-SEM (1184),NA,0
580,3,8,2,001-SEM (1406),003-LEC (1328),NA,0
581,3,8,2,002-SEM (1060),002-SEM (1093),NA,0
582,3,10,2,001-SEM (1556),001-SEM (1128),004-LEC (1305),0
583,3,10,2,001-SEM (1531),005-SEM (1059),024-SEM (1194),0
584,3,8,2,001-LEC (1389),001-SEM (1485),001-SEM (1088),0
585,3,10,1,002-SEM (1526),001-SEM (1343),001-SEM (1410),0
586,3,8,1,002-SEM (1086),001-SEM (1083),NA,0
587,3,8,4,001-SEM (1394),001-SEM (1525),001-SEM (1088),0
588,3,10,5,001-SEM (1108),004-LEC (1387),002-SEM (1393),0
589,3,8,2,009-SEM (1445),001-SEM (1404),005-SEM (1509),0
590,3,10,4,002-SEM (1060),008-SEM (1202),003-SEM (1507),0
591,3,8,1,001-SEM (1350),001-SEM (1124),NA,0
592,3,10,1,004-LEC (1305),001-SEM (1384),001-SEM (1054),0
593,3,10,1,001-LEC (1064),004-SEM (1936),002-SEM (1484),0
594,3,10,1,005-SEM (1059),006-LEC (1396),004-SEM (1056),1
595,3,8,4,005-LEC (1368),001-SEM (1327),NA,1
596,3,8,5,008-SEM (1444),001-SEM (1541),001-SEM (1088),0
597,3,8,2,007-SEM (1511),001-SEM (1110),001-LEC (1061),0
598,3,8,2,001-SEM (1078),001-SEM (1096),NA,0
599,3,8,1,001-SEM (1361),001-SEM (1407),NA,1
600,3,10,5,002-SEM (1093),001-SEM (1128),006-SEM (1490),0
601,3,10,1,002-SEM (1093),001-SEM (1381),009-SEM (1445),0
602,3,8,2,001-SEM (1113),008-SEM (1444),004-SEM (1488),0
603,3,8,3,001-SEM (1391),001-LEC (1312),NA,0
604,3,10,3,018-SEM (1454),001-SEM (1116),002-SEM (1414),0
605,3,8,2,007-SEM (1491),001-SEM (1479),001-SEM (1343),0
606,3,10,1,001-SEM (1525),007-SEM (1491),001-SEM (1535),0
607,3,8,3,001-LEC (1312),025-SEM (1461),003-LEC (1354),0
608,3,8,5,002-SEM (1087),001-SEM (1392),NA,0
609,3,10,2,001-SEM (1118),001-SEM (1091),001-SEM (1535),1
610,3,10,3,013-SEM (1183),016-SEM (1186),022-SEM (1192),0
611,3,10,5,001-SEM (1076),001-SEM (1108),001-SEM (1101),0
612,3,8,5,001-LEC (1324),001-SEM (1501),001-LEC (1302),0
613,3,10,4,001-LEC (1568),007-SEM (1491),001-LEC (1061),0
614,3,8,1,023-SEM (1459),001-SEM (1367),001-SEM (1361),0
615,3,8,1,001-SEM (1084),002-SEM (1474),002-SEM (1472),0
616,3,8,4,003-SEM (1507),001-SEM (1122),003-LEC (1354),0
617,3,10,2,002-SEM (1476),018-SEM (1454),001-SEM (1115),0
618,3,8,5,021-SEM (1457),001-SEM (1109),001-SEM (1381),0
619,3,8,3,004-SEM (1936),001-SEM (1125),006-SEM (1090),0
620,3,8,2,001-LEC (1068),001-SEM (1065),NA,0
621,3,8,5,010-SEM (1446),001-SEM (1537),001-SEM (1106),0
622,3,10,3,001-SEM (1053),001-SEM (1091),026-SEM (1462),0
623,3,8,4,002-SEM (1365),006-SEM (1090),NA,1
624,3,8,1,005-LEC (1307),002-SEM (1827),021-SEM (1457),0
625,3,10,5,005-SEM (1441),001-SEM (1113),001-SEM (1063),0
626,3,8,3,002-SEM (1092),001-LEC (1348),NA,1
627,3,10,4,001-LEC (1066),002-SEM (1332),002-SEM (1129),0
628,3,10,1,003-LEC (1385),001-SEM (1409),001-SEM (1537),0
629,3,8,4,001-SEM (1541),002-SEM (1318),NA,0
630,3,8,5,019-SEM (1189),018-SEM (1188),NA,0
631,3,10,5,021-SEM (1191),008-SEM (1512),002-LEC (1352),0
632,3,10,4,004-SEM (1936),001-LEC (1337),001-SEM (1088),0
633,3,10,2,001-LEC (1373),001-SEM (1409),001-SEM (1350),0
634,3,8,2,001-SEM (1108),018-SEM (1454),006-SEM (1442),0
635,3,10,3,002-SEM (1311),001-SEM (1410),004-SEM (1936),0
636,3,8,1,001-SEM (1078),026-SEM (1462),006-SEM (1090),0
637,3,10,2,024-SEM (1194),001-SEM (1080),001-SEM (1485),0
638,3,10,4,001-SEM (1083),002-SEM (1087),001-SEM (1099),0
639,3,8,4,001-LEC (1389),026-SEM (1462),004-SEM (1936),0
640,3,10,3,001-LEC (1068),001-SEM (1381),002-SEM (1472),0
641,3,10,5,007-SEM (1491),001-LEC (1370),001-SEM (1063),0
642,3,8,5,012-SEM (1448),015-SEM (1185),005-SEM (1489),0
643,3,8,4,003-LEC (1354),001-SEM (1485),002-SEM (1332),0
644,3,8,2,001-SEM (1401),001-SEM (1106),NA,0
645,3,10,4,001-LEC (1370),001-SEM (1067),001-SEM (1326),0
646,3,8,4,001-SEM (1541),013-SEM (1183),NA,0
647,3,8,3,004-LEC (1387),025-SEM (1461),001-SEM (1080),0
648,3,8,2,005-SEM (1509),001-SEM (1485),015-SEM (1185),0
649,3,8,1,013-SEM (1183),001-LEC (1403),NA,0
650,3,10,3,014-SEM (1184),003-LEC (1328),001-SEM (1559),0
651,2,8,3,001-SEM (1124),025-SEM (1461),001-SEM (1053),0
652,2,10,3,023-SEM (1459),019-SEM (1455),001-SEM (1125),0
653,2,8,2,001-SEM (1376),001-SEM (1083),NA,0
654,2,8,5,014-SEM (1450),001-SEM (1116),003-SEM (1439),0
655,2,10,3,001-SEM (1053),008-SEM (1512),002-SEM (1311),0
656,2,10,1,001-LEC (1374),001-SEM (1111),003-SEM (1487),0
657,2,10,2,001-SEM (1358),001-SEM (1407),002-SEM (1405),0
658,2,10,4,003-SEM (1377),001-SEM (1125),001-SEM (1115),0
659,2,8,4,001-SEM (1934),001-LEC (1320),001-SEM (1361),0
660,2,8,2,004-LEC (1305),002-SEM (1087),NA,0
661,2,8,2,001-LEC (1302),001-SEM (1410),NA,0
662,2,10,2,001-SEM (1114),001-SEM (1050),002-SEM (1486),0
663,2,10,2,001-SEM (1382),017-SEM (1453),005-LEC (1368),0
664,2,10,1,005-SEM (1509),015-SEM (1185),018-SEM (1454),0
665,2,10,3,002-SEM (1093),001-LEC (1064),002-SEM (1405),0
666,2,8,4,024-SEM (1194),002-SEM (1474),001-SEM (1125),0
667,2,10,2,001-SEM (1404),001-SEM (1118),001-SEM (1083),0
668,2,8,3,002-SEM (1506),022-SEM (1458),008-SEM (1492),0
669,2,8,2,012-SEM (1448),001-SEM (1559),002-SEM (1486),0
670,2,10,4,001-SEM (1409),001-LEC (1389),001-SEM (1076),0
671,2,8,3,002-SEM (1414),009-SEM (1445),001-SEM (1088),0
672,2,10,3,002-SEM (1332),021-SEM (1191),001-SEM (1051),0
673,2,8,2,002-SEM (1472),016-SEM (1186),001-SEM (1048),0
674,2,10,2,001-SEM (1413),001-LEC (1349),002-SEM (1332),0
675,2,8,1,001-LEC (1064),002-SEM (1332),NA,0
676,2,10,3,001-SEM (1479),001-LEC (1374),001-LEC (1348),0
677,2,8,4,001-SEM (1083),005-SEM (1489),001-SEM (1341),0
678,2,8,2,018-SEM (1454),001-SEM (1537),001-LEC (1373),0
679,2,10,2,002-SEM (1472),002-SEM (1506),001-LEC (1389),0
680,2,8,5,010-SEM (1446),008-SEM (1202),026-SEM (1462),0
681,2,8,1,006-SEM (1198),001-SEM (1054),NA,0
682,2,8,2,008-SEM (1492),002-SEM (1470),022-SEM (1192),0
683,2,8,1,001-SEM (1359),001-SEM (1110),NA,1
684,2,8,2,001-LEC (1398),002-SEM (1470),001-SEM (1358),0
685,2,10,4,008-SEM (1444),001-SEM (1119),001-SEM (1391),0
686,2,10,2,001-SEM (1342),001-LEC (1320),006-SEM (1442),0
687,2,10,4,001-SEM (1327),007-SEM (1443),019-SEM (1189),0
688,2,8,1,002-SEM (1474),003-SEM (1507),001-SEM (1485),0
689,2,10,2,007-SEM (1443),001-LEC (1126),016-SEM (1186),0
690,2,10,5,002-SEM (1365),003-LEC (1328),001-SEM (1346),1
691,2,10,5,007-SEM (1201),001-SEM (1125),001-SEM (1531),0
692,2,8,5,001-SEM (1326),001-SEM (1097),NA,0
693,2,8,2,001-SEM (1088),001-SEM (1359),NA,0
694,2,8,3,001-SEM (1541),006-SEM (1442),001-LEC (1064),0
695,2,8,4,001-SEM (1358),001-LEC (1312),NA,1
696,2,8,4,020-SEM (1456),005-SEM (1489),001-SEM (1537),0
697,2,8,3,002-SEM (1827),025-SEM (1461),018-SEM (1188),0
698,2,10,5,001-SEM (1119),001-SEM (1082),008-SEM (1202),0
699,2,10,3,001-SEM (1482),019-SEM (1189),002-SEM (1405),0
700,2,8,1,001-LEC (1302),001-LEC (1061),NA,0
701,2,8,5,008-SEM (1444),001-SEM (1111),005-SEM (1509),0
702,2,10,3,001-SEM (1055),001-SEM (1096),005-LEC (1307),0
703,2,8,2,017-SEM (1453),001-LEC (1374),001-SEM (1559),0
704,2,10,1,001-SEM (1114),002-SEM (1060),001-SEM (1559),0
705,2,8,3,006-SEM (1442),001-SEM (1343),023-SEM (1193),0
706,2,10,4,001-SEM (1104),008-SEM (1512),001-SEM (1115),0
707,2,8,5,016-SEM (1452),002-SEM (1827),001-SEM (1084),0
708,2,10,4,001-SEM (1358),001-SEM (1341),001-LEC (1349),0
709,2,8,2,002-SEM (1087),005-SEM (1441),023-SEM (1459),0
710,2,10,1,004-SEM (1508),001-SEM (1099),026-SEM (1462),0
711,2,10,3,001-SEM (1381),021-SEM (1457),001-SEM (1531),0
712,2,8,2,024-SEM (1194),021-SEM (1191),NA,0
713,2,8,1,022-SEM (1458),012-SEM (1448),007-SEM (1201),0
714,2,8,5,001-SEM (1541),001-SEM (1113),NA,0
715,2,8,2,001-SEM (1065),005-SEM (1509),005-SEM (1059),0
716,2,10,4,001-SEM (1118),002-SEM (1484),001-LEC (1348),0
717,2,10,2,001-SEM (1390),024-SEM (1194),023-SEM (1193),0
718,2,8,1,007-SEM (1511),005-LEC (1307),007-SEM (1491),0
719,2,10,5,001-SEM (1359),001-LEC (1324),002-SEM (1074),0
720,2,10,4,024-SEM (1460),001-SEM (1556),001-LEC (1374),0
721,2,8,1,001-LEC (1320),001-SEM (1504),002-SEM (1476),0
